#key	synopsis
Bakushou!! All Yoshimoto Quiz-ou Ketteisen (Japan)	Bakushou!! All Yoshimoto Quiz Ou Ketteisen est un jeu de quizz sur 3DO, qui est sorti uniquement au Japon en 1995.
Ballz - The Director's Cut (World) (En,Ja)	L'originalité du titre vient du fait que les combattants que l'on peut choisir sont uniquement constitués de balles. Le jeu propose 3 niveaux de difficulté, jusqu'à 21 matches ainsi qu'un mode 2 joueurs.
Battle Blues (Korea)	RPG tour par tour développée par une équipe appelée Shin's Deko, ce jeuétait une autre des exclusivités 3DO coréennes que LG a poussé en avant, et pour cette raison aussi l'un des jeux les plus rares de son temps.
Battle Chess (USA)	Battle Chess sur 3DO est un jeu d'échecs dont les pièces sont représentées par des personnages animés. Vous pouvez assister à ces animations lors des déplacements ou pendant les affrontements. Plusieurs niveaux de difficulté sont disponibles ainsi qu'un tutoriel qui vous enseigne les rudiments du jeu. Il est également possible de passer en vue 2D pour une partie plus traditionnelle.
Battle Pinball (Japan)	Battle Pinball sur 3DO est un jeu de flipper qui se joue à 2. Au lieu d'être seul en face de sa bille, le jeu se présente comme un affrontement entre deux personnages. Celui qui parvient à marquer le plus de points gagne la partie. Un mode Tournoi est disponible et peut se jouer avec un ami en simultané.
BattleSport (USA)	BattleSport sur 3DO est un jeu futuriste dans lequel deux vaisseaux s'affrontent dans l'une des 50 arènes disponibles. Le but est d'attraper une balle toujours en mouvement pour l'envoyer dans les buts. Les arènes sont toutes différentes et chacune amène ses pièges et ses bonus. Un mode tournoi permet de gagner de l'argent pour acheter de nouveaux vaisseaux et gagner en performances.
BC Racers (USA, Europe)	BC Racers est un jeu de courses sur 3DO. Directement inspiré de l'univers décalé de Chuck Rock, le titre permet de se mettre au volant de Side Cars dans des courses toutes plus déjantées les unes que les autres. Le jeu propose quatre niveaux de difficulté différents, composés chacun de 8 circuits qui prennent place dans 8 environnements distincts (jungle, village préhistorique, désert, jungle nocturne, etc.).
Belzerion (Japan)	Belzerion est un jeu d'aventure de science-fiction à la première personne développé et publié par Human pour Mac exclusivement au Japon en 1993. Le jeu a ensuite été porté sur 3DO, sorti exclusivement au Japon le 16 décembre 1994. Cette version révolutionne les combats à la première personne en permettant aux joueurs de naviguer dans des environnements en temps réel et de combattre dans une perspective verrouillée (similaire au jeu d'arcade The Super Spy de 1990).
BFS - Blue Forest Story (Japan)	Blue Forest Story se déroule dans un univers médiéval fantastique, contrôlé par le puissant Empire. Il y a en fait deux histoires dans le jeu, mettant en vedette deux personnages différents, qui vivent dans des provinces différentes de l'Empire. Le garçon Wallace mène une vie paisible avec sa famille dans un village tranquille ; la fille Rakjit, témoin de la persécution et de la mort de sa mère, rejoint un mouvement de résistance spécialisé dans la magie. Les chemins des deux jeunes mèneront finalement au même but - la libération du monde.
Blade Force (USA)	Blade Force est un jeu d'action sur 3DO se déroulant dans un univers futuriste. Dans la cité de Meggagrid en l'an 2110, le joueur incarne le Dr. Grubert, un inventeur qui fut victime d'un attentat organisé par l'association de malfaiteurs &quot;Pitt Family&quot;. Équipé de neuf armes différentes, le joueur doit parcourir les sept niveaux du jeu pour pacifier la ville de tous ses criminels.
Blonde Justice (USA)	Dans les coulisses d'un club de strip-tease, un danseur est menacé de mort. C'est un rival ? Un fan obsédé ? Un mélange excitant de sexe, d'intrigue et d'obsession.
Blood Angels (Japan)	Space Hulk : Vengeance of the Blood Angels sur 3DO est un jeu qui mélange tir à la première personne, action et stratégie. L'intrigue se déroule alors qu'une guerre fait rage entre les Imperial Terminator Chapters et les Tyranid Gene Stealers. Vous contrôlez jusqu'à 10 Terminators et leur donnez des ordres sur le champ de bataille. Lors des phases d'actions vous presserez la détente vous-même contre les Gene Stealers !
Bonogurashi (Japan)	Bonogurashi Kore de Kanpeki Disu est un mélange entre un jeu d'aventure puisque le joueur peut utiliser des objets pour avancer dans le jeu et un jeu de simulation puisque le joueur doit donner de la nourriture ou faire dormir son personnage pour récupérer sa santé. Pendant le jeu, le joueur doit faire différentes actions avec les animaux pour avoir une meilleure relation avec eux.
BrainDead 13 (USA) (Disc 1)	Le joueur incarne Lance, un jeune informaticien venu réparer un ordinateur dans un château inquiétant. L'aventure se présente comme un dessin animé interactif où il faut choisir la voie qu'on estime la plus sûre afin d'éviter un destin tragique au héros. Plusieurs personnages feront la rencontre de Lance qui devra rivaliser d'ingéniosité pour défaire le maléfique Dr. Neurosis.
Burning Soldier (USA, Korea)	Burning Soldier sur 3DO est un jeu de shoot spatial en vue à la première personne. A bord d'un vaisseau de la flotte terrestre, le joueur doit repousser la menace extraterrestre dans des phases de tir en vue cockpit. Les différents niveaux du jeu sont séparés par des cinématiques qui nous guident d'une zone combat à une autre.
Bust-A-Move (USA)	Bust-A-Move sur 3DO est un puzzle-game dont l'objectif est de détruire toutes les bulles à l'écran pour passer au niveau suivant. Pour ce faire, le joueur dispose d'un canon pour lancer les bulles, chaque rangée de trois de la même couleur disparaissant automatiquement.
Cannon Fodder (USA)	Guidez une équipe de six soldats au maximum à travers de nombreuses zones de combat dans ce jeu d'action/stratégie de haut en bas. Vous sélectionnez un soldat ou un groupe puis vous cliquez sur un bouton pour les déplacer à un endroit particulier et sur un autre pour qu'ils tirent sur un ennemi. Vous pouvez également ramasser des grenades ou des roquettes qui peuvent être utilisées pour détruire des groupes d'ennemis, des bâtiments ou certains véhicules. Chaque mission a un objectif spécifique, et certaines comportent des véhicules tels que des chars d'assaut. Vos troupes peuvent traverser l'eau mais ne peuvent pas tirer à l'intérieur, c'est pourquoi il est souvent crucial de trouver et de contrôler les ponts. Vous pouvez utiliser la disposition des arbres afin de trouver des cachettes pour tirer mais faites attention aux soldats ennemis qui font de même.
Captain Quazar & BattleSport (Europe) (Demo)	Captain Quazar est un jeu d'action sur 3DO bénéficiant d'une vue isométrique. Le joueur incarne le capitaine Quazar, justicier à ses heures, pour mettre une bonne raclée à tous les méchants qui se présentent à l'écran. Les trois boutons de la manette permettent d'utiliser les trois armes principales : mitraillette, lance-roquettes et grenades. Il faut toujours faire attention à son stock de munition et veiller à en ramasser le plus souvent possible.
Captain Quazar (USA)	Captain Quazar est un jeu d'action sur 3DO bénéficiant d'une vue isométrique. Le joueur incarne le capitaine Quazar, justicier à ses heures, pour mettre une bonne raclée à tous les méchants qui se présentent à l'écran. Les trois boutons de la manette permettent d'utiliser les trois armes principales : mitraillette, lance-roquettes et grenades. Il faut toujours faire attention à son stock de munition et veiller à en ramasser le plus souvent possible.
Carrier - Fortress at Sea (USA)	Partez pour une grande aventure avec l'un des plus grands et des plus célèbres avions à propulsion nucléaire. Le jeu vous offre une multitude d'informations.
Casper (USA)	Casper est l'adaptation sur 3DO du film sorti en 1995, lui-même inspiré du dessin animé Casper, le gentil fantôme créé en 1945. Kat et son père arrivent dans une vieille maison hantée et font la connaissance de Casper et de ses trois oncles moins aimables. Casper, qui en a marre d'être seul, doit tenter de faire de Kat son ami. Pour cela, il doit parcourir l'immense maison et venir à bout de ses oncles.
Chiki Chiki Machine Mou Race - Kenken to Black Maou no Ijiwaru Daisakusen (Japan)	Chiki Chiki Chiki Machine Mou Race est un jeu d'aventure, développé et publié par Future Pirates, qui est sorti au Japon en 1994. Le jeu consiste à parier sur des voitures et à regarder une vidéo pour voir laquelle va remporter la course.
Chiki Chiki Machine Mou Race 2 - In Space (Japan)	Une simulation japonaise de Point and Click/Racing basée sur le dessin animé Wacky Races. Ce jeu a été développé et publié par Future Pirates en 1995.
Club 3DO - Station Invasion (USA)	Club 3DO: Station Invasion est un jeu éducatif présenté comme un jeu télévisé et conçu pour les enfants âgés de 7 à 14 ans. Votre travail consiste à être le meilleur producteur d'une chaîne de télévision pour enfants. Choisissez parmi cinq émissions à succès: une sitcom, un jeu télévisé, un talk-show, un feuilleton télévisé et une aventure mystérieuse. Résolvez les énigmes et les défis de chaque émission pour obtenir des cotes plus élevées. Le jeu propose un mélange d'images graphiques et de vidéos de personnages en direct.
Corpse Killer (USA)	Corpse Killer sur 3DO est un jeu de tir se déroulant comme un film interactif. Le joueur incarne une élite des forces spéciales en mission sur une île tropicale infestée de zombies. Il faudra tirer sur tout ce qui bouge pour arrêter cette armée de morts-vivants créée par le Dr. Hellman. La vue est à la première personne et il suffit de viser et tirer pour avancer dans le jeu.
Coven, The (USA)	Il s'agit d'un esprit qui a été béni par la lune et les amants qui la méritent. C'est à propos de Janine...
Cowboy Casino (USA)	Cowboy Casino est un jeu de poker sur 3DO. Ce titre vous plonge en plein western et vous propose quatre variantes du poker (dont le fameux Texas Hold'em) à disputer dans un authentique saloon. Couchez-vous au bon moment et relancez à temps pour rafler la mise. De courts extraits vidéo se chargent d'animer chaque partie.
Crash 'n Burn (USA, Korea)	Crash 'N Burn sur 3DO est un jeu de course où tous les coups sont permis pour arriver en tête. Ce sont six véhicules que l'on peut choisir et chacun embarque son lot d'armes destructrices à destination des autres concurrents. Le mode Rally vous propose de finir en tête des 30 circuits présents, tandis que le mode Tournoi repose sur un principe de gains ou chaque victoire vous permet d'améliorer votre véhicule et vos armes.
Crayon Shin-chan - Puzzle Daimaou no Nazo (Japan)	Il s'agit d'un jeu de type Puzzle basé sur Crayon Shin-chan, également et simplement intitulé Shin-chan, une série japonaise de manga et d'anime, créée par Yoshito Usui en 1990.
Creature Shock (USA) (Disc 1)	Creature Shock est un jeu d'action et de tir sur 3DO qui propose également plusieurs phases de pilotage. Dans le futur, à l'heure de la surpopulation de la Terre, un vaisseau est envoyé sur Saturne pour l'explorer et évaluer son potentiel comme nouvelle planète d'accueil. Malheureusement rien ne se passe comme prévu et des extraterrestres étaient là avant... Le jeu vous demandera de vous repérer à travers plusieurs niveaux et de tirer sur tous les ennemis qui se présentent.
Crime Patrol (USA)	Crime Patrol met le joueur dans la peau d'un officier de police, qui débute en tant que recrue et doit gravir les échelons avant de devenir membre de SWAT et, éventuellement, de l'équipe Delta Force. Pour ce faire, il doit mener à bien des missions qui consistent à éliminer des criminels dans divers endroits. Commençant par des criminels de moindre envergure (tels que les voleurs à l'étalage), le héros devra par la suite faire face à des gangsters, des seigneurs de la drogue et éventuellement des terroristes. Pour chaque série de missions, les personnages sont associés à un autre agent de police. Le gameplay est assez similaire à tous les autres gros jeux de laser-gun trouvés dans les arcades - tout ce que le joueur doit faire est de prendre le pistolet (ou la souris dans la version informatique) et de montrer à ces criminels qui est le patron!
CyberDillo (USA)	Après avoir été écrasé par une voiture, notre héros Armadillo est ramené à la vie par une entreprise cybergénétique maléfique. Il entreprend d'arrêter leurs plans diaboliques dans les niveaux à l'ère psychédélique des années 70 où le disco était roi. Rassemblez des objets tels que des fonds de cloche, des chaussures à semelles compensées, des lecteurs 8 pistes et des lampes à lave pour maintenir votre bouclier et vos niveaux de funk élevés.
Cyberia (USA)	Cyberia sur 3DO est un jeu d'action/exploration en vue à la troisième personne, accompagné de phases de tir à la première personne. L'histoire se déroule en 2027 dans un monde contrôlé par deux super-puissances. Le joueur incarne Zak, un hacker de renom sorti spécialement de prison pour une mission bien précise qui l'emmènera sur la base de Cyberia où une mystérieuse nouvelle arme est en développement.
D (USA, Europe) (Disc 1)	D sur 3DO est un jeu d'aventure à la première personne qui propose au joueur d'incarner Laura Harris pendant l'exploration d'un château étrange. L'histoire démarre par la présentation de Richter Harris (père de Laura), docteur reconnu à Los Angeles qui perd soudainement la raison et massacre des dizaines de patients innocents à l'arme à feu. C'est en entendant cela aux informations que Laura décide de rejoindre son père mais se retrouve mystérieusement dans un ancien château.
D no Shokutaku (Japan) (Disc 1)	D sur 3DO est un jeu d'aventure à la première personne qui propose au joueur d'incarner Laura Harris pendant l'exploration d'un château étrange. L'histoire démarre par la présentation de Richter Harris (père de Laura), docteur reconnu à Los Angeles qui perd soudainement la raison et massacre des dizaines de patients innocents à l'arme à feu. C'est en entendant cela aux informations que Laura décide de rejoindre son père mais se retrouve mystérieusement dans un ancien château.
D's Diner - The Director's Cut (Japan) (Disc A)	D sur 3DO est un jeu d'aventure à la première personne qui propose au joueur d'incarner Laura Harris pendant l'exploration d'un château étrange. L'histoire démarre par la présentation de Richter Harris (père de Laura), docteur reconnu à Los Angeles qui perd soudainement la raison et massacre des dizaines de patients innocents à l'arme à feu. C'est en entendant cela aux informations que Laura décide de rejoindre son père mais se retrouve mystérieusement dans un ancien château.
Daedalus Encounter, The (USA, Europe) (Disc 1)	La guerre interstellaire est terminée, vous laissant, vous, une victime, seul, bloqué dans un système de survie. Vos amis vous sauvent pour que vous puissiez aller explorer la galaxie à la recherche de débris et d'artefacts laissés par la guerre. Le moment venu, vous tombez littéralement sur un vaisseau extraterrestre. Avec votre navette endommagé et le vaisseau extraterrestre sur votre trajectoire, vous devez explorer la zone pour découvrir ce qui s'est passé.
Daedalus Encounter, The - Episode 1 - Nanpasen no Alien (Japan) (Disc 1)	La guerre interstellaire est terminée, vous laissant, vous, une victime, seul, bloqué dans un système de survie. Vos amis vous sauvent pour que vous puissiez aller explorer la galaxie à la recherche de débris et d'artefacts laissés par la guerre. Le moment venu, vous tombez littéralement sur un vaisseau extraterrestre. Avec votre navette endommagé et le vaisseau extraterrestre sur votre trajectoire, vous devez explorer la zone pour découvrir ce qui s'est passé.
DeathKeep (USA)	Deathkeep est un jeu de tir à la première personne avec une touche de jeu médiéval AD&D dans un environnement 3D complet. Le jeu consiste à partir à l'aventure et à vaincre toutes les créatures vivantes et non vivantes sur votre chemin. Détruire les monstres permet au personnage de monter en niveau, de devenir plus puissant et d'obtenir de nouveaux sorts. Les donjons sont remplis de pièges, de ruisseaux, de cavernes, de corniches et de tous les obstacles possibles pour que le joueur se perde dans ce dédale de labyrinthes.
Defcon 5 (Europe)	DefCon 5 sur 3DO est un jeu d'action empruntant quelques éléments à un jeu de rôle. Dans un futur proche, vous incarnez un ingénieur chargé d'automatiser les systèmes informatiques d'une base de défense lorsque celle-ci est attaquée. A vous de retrouver votre chemin, de mettre la main sur les bonnes clés et de gérer votre équipement pour vous sortir de cette situation délicate.
Demolition Man (USA, Europe)	Demolition Man est un jeu de plateforme au rythme effréné, dont certains niveaux se déroulent en vue aérienne (à l'instar de Smash TV). Dans la peau de John Spartan, le joueur passera la majeure partie de son temps à tirer sur des vagues incessantes de « cryocons » déchaînés dans un monde futuriste aseptisé. L'arme standard peut être améliorée avec un fusil à pompe et un magnum, tous deux dotés d'un nombre limité de munitions. De plus, divers types de grenades peuvent être ramassés et lancés indépendamment de l'arme à feu. Simon Phoenix apparaît en tant que boss à la fin de chaque niveau, en lien direct avec le film.
Dennis Miller - That's News to Me (USA)	Dennis Miller:That's News to Me ne peut être défini que vaguement comme un &quot;jeu&quot;, il s'agit plutôt d'un spectacle interactif de Dennis Miller. Il est à l'écran et joue la comédie sur différents sujets. Les joueurs peuvent choisir les sujets qu'ils souhaitent entendre Miller couvrir.
Dennou Hyouryuu - Multimedia Cruising (Japan)	Dennou Hyouryuu : Multimedia Cruising est un jeu, développé par Scitron & Art et publié par Hamlet, qui est sorti au Japon en 1995. Vous devez voler à travers un paysage futuriste et interagir avec des téléviseurs flottants. Bienvenue au voyageur de la technologie à l'ère numérique !
Digital Dreamware (USA, Europe)	DIGITAL DREAMWARE est un album interactif de sons et de visuels qui vous permet de prendre le contrôle ou de suivre le flux des fluides. Six différentes explosions kaléidoscopiques multidimensionnelles et éclatantes de sensations pures. Une bande-son techno-trance envoûtante.
DinoPark Tycoon (USA)	L'un des jeux &quot;business&quot; les plus originaux, DinoPark Tycoon est à la fois un jeu de stratégie et un jeu éducatif. Construisez un parc d'attractions présentant différents types de dinosaures ! Vous êtes responsable, et vous devez faire beaucoup de choses, y compris : Emprunter de l'argentnnAcheter et vendre des dinosauresnnL'achat de clôtures pour les garder à l'intérieur, y compris des clôtures électriques pour plus de sécuriténnL'embauche de personnel, comme des préposés à l'entretien, des cuisiniers, des guides touristiques et des vétérinairesnnLa construction et l'agrandissement de votre parc afin d'y inclure des éléments tels que des toilettes, des parkings,des standsnnDéfinir le prix du billet d'entréennLa publicité de votre parc
Diving Spot Guide - Marine Tour (Japan)	Marine Tour - Diving Spot Guide est une sorte d'encyclopédie virtuelle de la plongée. Si vous envisagez de plonger dans les eaux chaudes des océans Indien et Pacifique, le disque peut s'avérer utile, bien que, sans connaissance du japonais, la moitié des informations resteront inintelligibles. Ainsi, pour les plongeurs, vous trouverez sur demande des informations sur les sites de plongée les plus connus, les villes voisines, les prix, et tout le reste. Certains endroits sont couverts de manière plus détaillée - notamment la topographie du fond, les profondeurs et les poissons. Vous pouvez même inclure une narration en voix off. En 1994, il était peut-être encore d'actualité, mais aujourd'hui, même le site internet le plus délabré vous donnera plus d'informations.
Doctor Hauzer (Japan)	Vous devez pénétrer dans un manoir lugubre à la recherche du Docteur Hauzer, un archéologue de renom qui serait devenu fou. Chaque pièce de la bâtisse vous attend avec son lot d'énigmes et il faudra fouiller chaque recoin pour découvrir tous les secrets du scénario.
Doom (USA, Japan)	La planète Mars est envahie par des créatures de l'enfer à la suite de plusieurs expériences scientifiques. Vous incarnez un Space Marine qui a été condamné à des travaux forcés sur la planète rouge. Se retrouvant seul dans la base humaine, il tente de survivre en éliminant tous les monstres autour de lui.
Dragon Lore - The Legend Begins (USA, Germany) (Disc 1)	Le joueur incarne Werner Von Wallenrod dont le père a été assassiné par le Devil's Horseman. Élevé dans une ferme pour sa propre protection, Werner doit maintenant faire face à son destin et partir à l'aventure pour rechercher l'assassin de son père. Plusieurs personnages croiseront votre route et vous épauleront dans votre quête.
Dragon Tycoon Edge (Japan)	Dans une galaxie lointaine et hostile, un dieu décide de vous invoquer pour prendre le pouvoir, vous avez dès le début la morphologie d'un psudo-humain mais plus tard, vous pourrez vous transformer en tout (créature) que vous réussissez à obtenir.
Dragon's Lair (USA) (RE1)	Dragon's Lair est un dessin animé interactif sur 3DO adapté du célèbre jeu sorti en 1983 sur les bornes d'arcade. Vous incarnez l'aventurier Dirk qui part à la rescousse de la princesse Daphné, capturée par Singe, le dragon maléfique. Avant d'arriver dans la tanière du dragon, le chevalier doit sortir vivant de tous les pièges du chateau en misant tous sur ses réflexes.
Drug Wars (USA)	Drug Wars est un jeu de tir sur 3DO qui se présente comme un film interactif. Tournées avec des acteurs en chair et en os, les séquences vidéo vous plongent dans le milieu policier et vous propose de liquider des truands et plus particulièrement des trafiquants de drogue.
Emit Vol. 1 - Toki no Maigo (Japan)	Emit est un roman visuel, divisé en trois parties, qui a été conçu pour aider les Japonais à étudier l'anglais. Le jeu peut être joué en anglais ou en japonais. Il existe deux modes de jeu : Le mode histoire et le mode jeu en anglais. Le mode histoire est le jeu principal divisé en chapitres où les joueurs peuvent suivre le déroulement de l'histoire et faire un certain nombre d'exercices après chaque chapitre. Dans le mode histoire, les joueurs peuvent interrompre le jeu à tout moment pour rechercher un terme qu'ils n'ont pas compris ou pour changer de langue. Le premier épisode du jeu traite de la rencontre fortuite de Yuri avec un vieil homme et des événements qui s'ensuivent.
Emit Vol. 2 - Inochigake no Tabi (Japan)	Emit est un roman visuel, divisé en trois parties, qui a été conçu pour aider les Japonais à étudier l'anglais. Le jeu peut être joué en anglais ou en japonais. Il existe deux modes de jeu : Le mode histoire et le mode jeu en anglais. Le mode histoire est le jeu principal divisé en chapitres où les joueurs peuvent suivre le déroulement de l'histoire et faire un certain nombre d'exercices après chaque chapitre. Dans le mode histoire, les joueurs peuvent interrompre le jeu à tout moment pour rechercher un terme qu'ils n'ont pas compris ou pour changer de langue. Le deuxième jeu traite du voyage de Yuri dans un autre monde où elle vieillit d'un an chaque jour et doit trouver le moyen de retourner dans son propre monde.
Emit Vol. 3 - Watashi ni Sayonara o (Japan)	Emit est un roman visuel, divisé en trois parties, qui a été conçu pour aider les Japonais à étudier l'anglais. Le jeu peut être joué en anglais ou en japonais. Il existe deux modes de jeu : Le mode histoire et le mode jeu en anglais. Le mode histoire est le jeu principal divisé en chapitres où les joueurs peuvent suivre le déroulement de l'histoire et faire un certain nombre d'exercices après chaque chapitre. Dans le mode histoire, les joueurs peuvent interrompre le jeu à tout moment pour rechercher un terme qu'ils n'ont pas compris ou pour changer de langue. Le jeu conclut l'histoire de Yuri qui survit de justesse à son voyage de retour dans son monde. Yuri recherche son &quot;doppelgänger&quot; pour retourner dans son monde et retrouver son fils. Cet épisode contient un nouveau jeu en anglais appelé &quot;Ghost Sweeper&quot; ou il faut vaincre des fantômes et chercher des objets dans des maisons hantées.
Endlessly (USA)	Endlessly est en fait moins un jeu, mais plutôt un court film pornographique avec trois chapitres que vous pouvez choisir dans un menu de style DVD. Il inclut également des bandes-annonces pour d'autres jeux Vivid Interactive sur 3DO.
Escape from Monster Manor (USA)	Escape from Monster Manor sur 3DO est un jeu de tir à la première personne. Les forces du mal se sont répandues sur la Terre et seul le Talisman Sacré peut repousser ces hordes de zombies, fantômes et autres créatures démoniaques. Il faut entrer dans un manoir lugubre et rassembler toutes les pièces du Talisman durant les 12 niveaux que propose le jeu pour espérer sauver l'espèce humaine des morts-vivants.
ESPN Baseball - Hitting (USA)	ESPN Baseball : Interactive Hitting pour 3DO, c'est comme avoir un grand entraîneur qui vous enseigne les mêmes techniques qui permettent de remporter des championnats nationaux. Un entraîneur sympathique qui rend l'apprentissage aussi facile que de jouer à un jeu vidéo - le tout à votre propre rythme.
ESPN Golf - Lower Your Score with Tom Kite - Shot Making (USA) (Disc 1)	Tom Kite, champion de Golf en 1992, vous donne de précieux conseils illustrés en vidéo pour progresser dans la pratique de ce sport.
ESPN Golf - Tom Kite no Kore ga Golf da! (Japan) (Disc 1) (Shot Yousei Kouza Vol. 1)	Tom Kite, champion de Golf en 1992, vous donne de précieux conseils illustrés en vidéo pour progresser dans la pratique de ce sport.
ESPN Let's Go Skiing with Picabo Street, A. J. Kitt & Holly Flanders (USA)	La seule façon d'apprendre à skier est d'aller skier, mais ce titre pourrait vous donner certaines des connaissances de base nécessaires pour ne pas vous casser le cou lors de votre première vraie sortie.
ESPN Let's Play Beach Volleyball with Karch Kiraly and Karolyn Kirby (USA)	Ce jeu vous propose d'apprendre à jouer au Beach Volley par l'intermédiaire de vidéos.
ESPN Let's Play Soccer with John Harkes and Mia Hamm (USA)	Let's Play Soccer présente une équipe formidable : Zachery Ty Bryan, , ambassadeur officiel des jeunes pour la Coupe du monde 94... John Harkes, membre de l'équipe nationale américaine, anciennement champion de la Coupe d'Angleterre 1993 et maintenant membre de l'équipe Derby County de première division... et Mia Hamm, championne de tous les temps de la NCAA et membre de l'équipe nationale féminine américaine et de l'équipe championne du monde de 1991.
ESPN Let's Play Tennis with Tracy Austin (USA)	L'ancienne championne de l'U.S. Open, Tracy Austin, met en avant ses compétences en matière de tennis dans ce logiciel éducatif. Les téléspectateurs peuvent apprendre à jouer plus efficacement sur la ligne de fond, revoir la façon dont ils saisissent leur raquette afin d'éviter de « trancher » la balle, découvrir comment renvoyer avec soin les lobs et apprendre à gérer les coups d'approche. Un temps supplémentaire est également consacré au jeu au filet, au perfectionnement du service et à d'autres stratégies importantes sur le court.
