#key	synopsis
Ballz - The Director's Cut (World) (En,Ja)	Ballz: The Director's Cut ist eine verbesserte Version des Genesis- und SNES-Spiels Ballz 3D: Fighting at its Ballziest. Wie beim Original handelt es sich um ein 3D-Kampfspiel, bei dem alle Charaktere aus Bällen bestehen. Jeder Charakter hat seine eigenen Animationen und Combos. Im Einzelspieler-Modus musst du zuerst gegen alle spielbaren Charaktere kämpfen, danach gibt es eine Vielzahl von Endbossen wie einen Tyrannosaurus, Känguru, Skorpion, Strauss und Bullen. Jeder Boss hat einen einzigartigen Kampfstil und eine Schwachstelle. Im Mehrspielermodus kannst du gegen Freunde kämpfen.
Battle Blues (Korea)	Das rundenbasierte Strategiespiel/RPG, das von einem Team namens Shin's Deko entwickelt wurde, war ein weiteres koreanisches 3DO-Exklusivspiel, das LG vorangetrieben hat, und deshalb auch eines der seltensten Spiele seiner Zeit.
Battle Chess (USA)	Battle Chess ist ein ziemlich typisches Schachspiel mit einer kleinen Besonderheit: Alle Figuren werden durch kleine, realistische Figuren dargestellt, die auf dem Schachbrett herumlaufen, und wenn eine Figur eine andere schlägt, nehmen beide an einem animierten Kampf teil. Für jede Situation gibt es eine andere Animation, je nachdem, welche Figur schlägt und geschlagen wird. Sie können auch in 2D ohne Animation spielen. Die Eröffnungsbibliothek des Spiels umfasst 30.000 verschiedene Bewegungen, um sicherzustellen, dass sich eine Vielzahl von Spielen in den 10 Schwierigkeitsstufen entfalten. Die Multiplayer-Unterstützung kann auf die Wiedergabe über Modems und / oder serielle Schnittstellen ausgeweitet werden.
Battle Pinball (Japan)	Bei Battle Pinball handelt es sich um eine ausschließlich in Japan veröffentlichte Version, in der Spieler in einem Wettbewerb gegen den Computer oder einen anderen Spieler antreten, indem sie Pinball spielen. Die Spieler wählen einen von vier Charakteren aus, die jeweils einen eigenen Flipper-Tisch haben. Das Spiel wechselt dann in eine Split-Screen-Ansicht, in der beide Spieler ihren jeweiligen Tisch spielen und versuchen, eine höhere Punktzahl als ihr Gegner zu erreichen. Weitere Optionen umfassen einen Einzelspieler-&quot;Story&quot;-Modus, in dem der Spieler einen Charakter auswählt und gegen die anderen drei kämpft. Der Gewinn gibt einen charakterspezifischen CG-Sieg-Film. Spieler können auch im Turniermodus gegen mehrere Gegner antreten (mit einer maximalen Anzahl von zwei Spielern gleichzeitig). Wie bei Real Pinball ist der Blickwinkel festgelegt und kann nicht geändert werden.
BattleSport (USA)	Battlesport simuliert den Sport der Zukunft. Wählen Sie Ihr Fahrzeug und betreten Sie die Arena, um gegen Ihre Computergegner anzutreten und zu sehen, wer die meisten Tore erzielt, bevor die Zeit abläuft. Das Punkten ist nicht einfach. Der Ball springt ständig über die Arena und wird von einem Spieler zurückgeholt, der ständig von Gegnern bombardiert wird. Eine Vielzahl von Waffen steht zur Verfügung, um Ihren Konkurrenten zu beschießen, und jeder, der einen Treffer beim Tragen des Balls einsteckt, verliert den Besitz und lässt den Ball über die Arena springen. Zu viele Treffer zu kassieren führt dazu, dass man vorübergehend nicht am Spiel teilnehmen kann, während der Gegner fröhlich Tore erzielt. Das Gewinnen von Spielen erhöht das Ranking und den Erwerb von Geld, um ein besseres Fahrzeug und verbesserte offensive oder defensive Gegenstände zu kaufen.
BC Racers (USA, Europe)	BC Racers ist ein Kart-Rennspiel mit Charakteren aus der Chuck-Rock-Serie von Core Design. Jeder der Fahrer in diesem Spiel fährt ein prähistorisches Motorrad mit Beiwagen. Auf jedem Zwei-Personen-Team fährt eine Person das Motorrad und die andere bekämpft Gegner mit Keulen, Schlägen, Tritten usw. Die Grafik in BC Racers besteht aus einer flachen Landschaft, die mit skalierten Sprites dekoriert ist, um die Strecke und die Landschaft zu gestalten.
Belzerion (Japan)	Belzerion ist ein Science-Fiction-Abenteuerspiel im Point-and-Click-Stil, das von Human exklusiv für den Mac in Japan im Jahr 1993 entwickelt und veröffentlicht wurde. Das Spiel wurde später auf den 3DO portiert und am 16. Dezember 1994 exklusiv in Japan veröffentlicht. Diese Version überarbeitet die First-Person-Erkundungs- und Kampfsegmente, indem sie es den Spielern ermöglicht, in Echtzeit durch Umgebungen zu navigieren und in einer gesperrten Perspektive zu kämpfen (ähnlich dem Arcade-Spiel The Super Spy von 1990).
BFS - Blue Forest Story (Japan)	Blue Forest Story spielt in einer mittelalterlichen Fantasiewelt, die vom mächtigen Empire kontrolliert wird. Tatsächlich gibt es im Spiel zwei Geschichten mit zwei verschiedenen Charakteren, die in verschiedenen Provinzen des Empire leben. Der Junge Wallace führt ein friedliches Leben mit seiner Familie in einem ruhigen Dorf; das Mädchen Rakjit erlebt Verfolgung und Tod ihrer Mutter und schließt sich einer Widerstandsbewegung an, die sich auf Magie spezialisiert hat. Die Wege der beiden jungen Menschen werden schließlich zum selben Ziel führen - der Befreiung der Welt; wann und wie es erreicht wird, bleibt jedoch unklar... Das Spiel spielt größtenteils wie ein traditionelles japanisches RPG aus der Vogelperspektive. Sowohl Wallace als auch Rakjit sammeln schließlich eine Gruppe, die die Welt bereist, verschiedene Orte besucht und die Geschichte in einer überwiegend linearen Art und Weise vorantreibt. Das Auftreten zufälliger Feinde löst einen Kampfbildschirm aus, der aus einer isometrischen Perspektive betrachtet wird. Das Kampfsystem ist ziemlich altmodisch, mit physischen und magischen Angriffen; Der Fortschritt der Stufen erfolgt automatisch, wie in den meisten Spielen des Genres.
Blade Force (USA)	Im Jahr 2110, in der Stadt Meggagrid, die einst als Los Angeles bekannt war, triffst du auf Dr. Grubert, einen sehr prominenten Erfinder, der von einer Explosion, die von einer Verbrecherfamilie namens The Pitt Family verübt wurde, gelähmt wurde. Er gibt dir einen Anzug namens Helipak Flight Suit, um zurückzuschlagen und die Kriminellen in der Stadt zu besiegen und die Pitt Family festzunehmen, um Frieden in die Stadt zurückzubringen. Mit einem Arsenal von neun verschiedenen Waffen und zwanzig Power-Ups fliegst du durch sieben Ebenen der Stadt mit sechs Freiheitsgraden.
Blonde Justice (USA)	Hinter den Kulissen eines Stripclubs steht eine Tänzerin vor Todesdrohungen. Ist es ein Rivale? Ein besessener Fan? Eine aufregende Mischung aus Sex, Intrigen und Besessenheit.
Blood Angels (Japan)	Space Hulk: Vengeance of the Blood Angels auf 3DO ist ein Spiel, das Ego-Shooter, Action und Strategie vereint. Die Handlung entfaltet sich, während ein Krieg zwischen den Imperialen Terminator-Orden und den Tyranid Gene Stealers tobt. Du kontrollierst bis zu 10 Terminatoren und erteilst ihnen auf dem Schlachtfeld Befehle. Während der Aktionsphasen drückst du selbst den Abzug gegen die Gene Stealers!
Bonogurashi (Japan)	Bonogurashi Kore von Kanpeki Disu ist eine Mischung aus einem Abenteuerspiel, da der Spieler Gegenstände verwenden kann, um im Spiel voranzukommen, und einem Simulationsspiel, da der Spieler seinem Charakter Nahrung geben oder ihn schlafen lassen muss, um seine Gesundheit wiederherzustellen. Während des Spiels muss der Spieler verschiedene Aktionen mit den Tieren ausführen, um eine bessere Beziehung zu ihnen aufzubauen.
BrainDead 13 (USA) (Disc 1)	In Braindead 13 übernimmt der Spieler die Rolle eines jungen Computerexperten, der eines Tages gerufen wird, um einen Computer in einem gruseligen Schloss zu reparieren und sich in kürzester Zeit in Schwierigkeiten befindet. Es liegt am Spieler, die komplexen Bewegungen eines interaktiven Films zu nutzen, um aus dem Schloss zu entkommen. Dieses animierte Abenteuer basiert im Wesentlichen auf der Einschätzung des Spielers, in welche Richtung der Charakter gehen könnte, und wenn der Spieler falsch rät, führt dies zum Tod.
Burning Soldier (USA, Korea)	Das Spiel ist ein First-Person-Weltraumshooter, ähnlich wie Shock Wave und Total Eclipse, bei dem der Spieler die Kontrolle über einen hochmodernen Strike-Fighter in Missionen übernimmt, die von dem Asteroidengürtel bis zum finalen Kampf auf der Erdoberfläche reichen. Dies geschieht alles in dem Versuch, die Kaisertianer (die den Aliens aus den Alien-Filmen ähneln) daran zu hindern, die Menschheit zu zerstören. Das Gameplay ist sehr einfach. Der Spieler verwendet das Steuerkreuz, um einen Cursor auf dem Bildschirm zu bewegen und auf das Ziel zu richten, wo die Waffen abgefeuert werden sollen, und die Haupttasten, um die beiden Hauptwaffen der Wahl, ein Laser-Vulkan-Kanone und ein Blast Smash, der automatisch auf einfliegende Feinde ausgerichtet wird, abzufeuern. Allerdings gibt es im Gegensatz zu anderen First-Person-Weltraumshootern für den 3DO keine Möglichkeit, das eigentliche Schiff zu steuern, da seine Bewegung auf einer vorbestimmten Strecke verläuft und nicht manuell abweichen kann. Die Geschichte wird durch CGI-Kinos erzählt.
Bust-A-Move (USA)	Puzzle Bobble (oder Bust-A-Move) ist der Nachfolger des klassischen Bubble Bobble. Dein Ziel in jedem Level ist es, farbige Blasen zu zielen und abzuschießen, um 3 Blasen derselben Farbe zu sammeln und sie verschwinden zu lassen. Das Spiel enthält einen Modus für zwei gleichzeitige Spieler, in dem jeder versucht, als Erster alle Blasen zu zerstören.
Cannon Fodder (USA)	In diesem Top-Down-Action/Strategie-Hybrid muss der Spieler ein Team von bis zu vier Soldaten durch 72 Level führen. Das Spiel kann als Mischung aus Lemmings, Commando und Dune 2 betrachtet werden. Die Charaktere werden indirekt über die Maus gesteuert, indem man sie markiert und mit der linken Maustaste an eine bestimmte Stelle bewegt oder mit der rechten Maustaste feuert. Der Spieler kann auch Granaten aufnehmen, die verwendet werden können, um Gruppen von Feinden oder Gebäuden zu zerstören (durch Drücken beider Maustasten gleichzeitig).
Captain Quazar & BattleSport (Europe) (Demo)	Die Idee hinter Captain Quazar ist einfach: Kontrolliere den Captain aus einer 3/4-Überkopfansicht, töte die bösen Jungs und rette den Tag. Alles in dieser riesigen Galaxie kann weggeblasen werden, aber sei vorsichtig, wo du Chaos anrichtest, denn du musst deine Ressourcen verwalten, um zu überleben.
Captain Quazar (USA)	Die Idee hinter Captain Quazar ist einfach: Kontrolliere den Captain aus einer 3/4-Überkopfansicht, töte die bösen Jungs und rette den Tag. Alles in dieser riesigen Galaxie kann weggeblasen werden, aber sei vorsichtig, wo du Chaos anrichtest, denn du musst deine Ressourcen verwalten, um zu überleben.
Carrier - Fortress at Sea (USA)	Genießen Sie ein großartiges Abenteuer mit einem der größten und bekanntesten nuklearbetriebenen Flugzeuge. Die Menge an Informationen, die Sie erhalten, wird enorm sein und Sie werden eine Menge Spaß haben.
Casper (USA)	Casper auf 3DO ist die Adaption des 1995 erschienenen Films, der wiederum auf dem 1945 erschienenen Cartoon Casper, dem freundlichen Geist, basiert. Kat und ihr Vater kommen in einem alten Spukhaus an und lernen Casper und seine drei weniger freundlichen Onkel kennen. Casper, der es satt hat, allein zu sein, muss versuchen, Kat zu seiner Freundin zu machen. Dazu muss er das riesige Haus durchqueren und seine Onkel besiegen.
Chiki Chiki Machine Mou Race - Kenken to Black Maou no Ijiwaru Daisakusen (Japan)	Chiki Chiki Machine Mou Race est un jeu d'aventure, le jeu consiste à faire des paris sur l'issu d'une course de voiture, puis de regarder la vidéo de la course.
Chiki Chiki Machine Mou Race 2 - In Space (Japan)	Eine klare, handlungsgetriebene japanische Point-and-Click-/Rennsimulation, die auf dem klassischen Zeichentrickfilm Wacky Races basiert. Dieses Spiel wurde 1995 von Future Pirates entwickelt und veröffentlicht.
Club 3DO - Station Invasion (USA)	Club 3DO: Station Invasion ist ein pädagogisches Spiel, das als Spielshow präsentiert wird und für Kinder im Alter von 7 bis 14 Jahren konzipiert ist. Ihre Aufgabe ist es, der beste Produzent eines Fernsehsenders für Kinder zu sein. Wählen Sie aus fünf Hit-Shows: eine Sitcom, eine Spielshow, eine Talkshow, eine Seifenoper und ein Mystery-Abenteuer. Lösen Sie die Rätsel und Herausforderungen jeder Sendung, um höhere Einschaltquoten zu erzielen. Das Spiel bietet eine Mischung aus Computergrafiken und Live-Charaktervideos.
Corpse Killer (USA)	Corpse Killer ist ein Full-Motion-Video-Shoot-'em-up-Spiel. Du spielst als Elite-Soldat einer Spezialeinheit, der mit dem Fallschirm auf einer abgelegenen tropischen Insel landet. Es scheint, als hätte der böse Genie Dr. Hellman einen Weg gefunden, die Toten wiederzubeleben und eine Insel voller Zombies erschaffen. Es liegt an dir, dich durch die untoten Horden zu kämpfen und Dr. Hellman aufzuhalten. Das Spiel wird aus der Ich-Perspektive gespielt. Verschiedene Zombies tauchen vor einem Videobackground auf und du schießt sie ab, indem du einen Cursor auf dem Bildschirm bewegst oder eine Light Gun verwendest. Die Saturn-Version hat einige unterschiedliche Funktionen, einschließlich zusätzlicher Power-Ups sowie zusätzlichem Filmmaterial von Feinden.
Cowboy Casino (USA)	Der Spieler betritt ein Saloon und ist bereit, ein paar Karten zu spielen. Das Spiel enthält 4 verschiedene Arten von Kartenspielen, bei denen man wetten kann: 5 Card Draw, 7 Card Stud, 5 Card Stud und Texas Hold'em. Der Spieler hat während der Hände die Möglichkeit, entweder zu callen, zu erhöhen oder zu passen. Wenn einer der vier Computergegner eine Hand gewinnt, wird ein kurzer FMV-Clip abgespielt. Die originale Verpackung des Spiels enthält ein kleines Taschenbuch &quot;The Basics of Winning Poker&quot; von J. Edward Allen.
Crash 'n Burn (USA, Korea)	Crash 'N' Burn ist ein Rennspiel mit fahrzeugmontierten Geschützen und Raketen. Es gibt sowohl einen Rallye- als auch einen Turniermodus, in denen man sich messen kann. Im Rallye-Modus rasen Sie durch bis zu 30 Strecken mit dem Ziel, am Leben zu bleiben und die anderen Teilnehmer zu zerstören, während Sie versuchen, unter die ersten Drei zu gelangen. Wenn Sie erfolgreich sind, steigen Sie zur nächsten Strecke auf.
Crayon Shin-chan - Puzzle Daimaou no Nazo (Japan)	Dies ist ein Puzzle-Spieltyp, der auf Crayon Shin-chan basiert, auch bekannt als Shin-chan, eine japanische Manga- und Anime-Serie, die von Yoshito Usui im Jahr 1990 erstellt wurde.
Creature Shock (USA) (Disc 1)	Die Erde ist überbevölkert und die Menschheit muss eine zweite Heimat finden. Das Raumschiff Amazon wird losgeschickt, um Saturn und Jupiter auf mögliche Besiedelung zu untersuchen. Kurz vor Ende seiner Mission geht jeglicher Kontakt mit dem Schiff verloren, abgesehen von einem Notrufsignal. Der Spieler ist Teil der Crew, die zur letzten bekannten Position der Amazon geschickt wird, um herauszufinden, was passiert ist. Creature Shock ist ein First-Person-Shooter mit Full-Motion-Video- und Arcade-ähnlichen Elementen. Aliens aller Größen und Arten werden versuchen, das Team zu zerstören, aber jeder hat eine Schwachstelle, die ausgenutzt werden kann. Die Kämpfe finden auf der Oberfläche von Asteroiden und innerhalb von Labyrinthen von unterirdischen Gängen statt.
Crime Patrol (USA)	Crime Patrol versetzt den Spieler in die Rolle eines Polizeibeamten, der als Neuling beginnt und sich bis zum Mitglied des SWAT-Teams und schließlich des Delta-Force-Teams hocharbeiten muss. Um das zu erreichen, muss er Missionen abschließen, bei denen es darum geht, Kriminelle an verschiedenen Orten zu stellen. Angefangen bei kleineren Kriminellen (wie Ladendieben) muss der Held später Gangstern, Drogenbaronen und schließlich Terroristen gegenübertreten. Für jede Mission wird der Spielercharakter mit einem anderen Polizeibeamten zusammenarbeiten. Das Gameplay ist ziemlich ähnlich zu anderen großen Live-Action-Laser-Gun-Spielen, die man in Spielhallen findet - der Spieler muss lediglich die Waffe (oder die Maus in der Computer-Version) nehmen und den Kriminellen zeigen, wer der Boss ist!
CyberDillo (USA)	Nachdem er von einem Auto überfahren wurde, wird unser Held Armadillo von einem bösen Cyber-Genetik-Unternehmen wieder zum Leben erweckt. Er macht sich auf den Weg, um ihre bösen Pläne in psychedelischen Levels der 70er Jahre zu stoppen, als Disco König war. Sammle Gegenstände wie Schlaghosen, Plateauschuhe, 8-Spur-Player und Lavalampe, um dein Schild und deinen Funk-Level aufrechtzuerhalten.
Cyberia (USA)	Im Jahr 2027 wird die Welt von zwei rivalisierenden Supermächten kontrolliert: der westlichen Free World Alliance und dem östlichen Cartel. Übertragungen von einem FWA-Spion enthüllen den Standort eines geheimen multinationalen Labors tief in Sibirien, dem &quot;Cyberia-Komplex&quot;, wo eine mysteriöse Waffe entwickelt wird. FWA-Anführer Devlin befreit einen Cyber-Hacker namens Zak aus dem Gefängnis und schickt ihn los, um den Komplex zu infiltrieren und die wahre Natur der Cyberia-Waffe zu entdecken.
D (USA, Europe) (Disc 1)	&quot;D&quot; ist ein Abenteuerspiel, in dem der Spieler die Hauptfigur Laura Harris steuert. Laura muss herausfinden, warum ihr Vater in einem Krankenhaus eine Geiselnahme durchführt und eine mörderische Gewalttat begeht. Das Spiel verwendet vorgefertigte Computergrafiken und Vollbildvideos, um die Geschichte zu erzählen. Der Spieler hat zwei Stunden Zeit, um das Rätsel zu lösen, warum Lauras Vater seinen blutigen Massenmord begangen hat. Der Spieler kann die Laura-Figur aus einer Ego- und einer Third-Person-Perspektive manipulieren. Das Spiel hat mehrere Enden: Ein &quot;Zeit ist um&quot;-Ende, ein gutes und ein schlechtes Ende sowie ein 100%iges Abschlussszenario. Das von einem Spieler erlebte Ende hängt von seinen Handlungen im Spiel ab. Das 100%ige Abschlussszenario enthält das gute Ende und die Geräusche eines Neugeborenen, das weint. Einige Spieler kamen zu dem unerklärlichen Schluss, dass dieses Geräusch bedeutet, dass die sichtlich nicht schwangere Laura am Ende des Spiels ein Kind geboren hat. Einige glaubten irrtümlicherweise, dass dies eine Fortsetzung von &quot;D&quot;, &quot;D2&quot;, auslösen würde.
D no Shokutaku (Japan) (Disc 1)	&quot;D&quot; ist ein Abenteuerspiel, in dem der Spieler die Hauptfigur Laura Harris steuert. Laura muss herausfinden, warum ihr Vater in einem Krankenhaus eine Geiselnahme durchführt und eine mörderische Gewalttat begeht. Das Spiel verwendet vorgefertigte Computergrafiken und Vollbildvideos, um die Geschichte zu erzählen. Der Spieler hat zwei Stunden Zeit, um das Rätsel zu lösen, warum Lauras Vater seinen blutigen Massenmord begangen hat. Der Spieler kann die Laura-Figur aus einer Ego- und einer Third-Person-Perspektive manipulieren. Das Spiel hat mehrere Enden: Ein &quot;Zeit ist um&quot;-Ende, ein gutes und ein schlechtes Ende sowie ein 100%iges Abschlussszenario. Das von einem Spieler erlebte Ende hängt von seinen Handlungen im Spiel ab. Das 100%ige Abschlussszenario enthält das gute Ende und die Geräusche eines Neugeborenen, das weint. Einige Spieler kamen zu dem unerklärlichen Schluss, dass dieses Geräusch bedeutet, dass die sichtlich nicht schwangere Laura am Ende des Spiels ein Kind geboren hat. Einige glaubten irrtümlicherweise, dass dies eine Fortsetzung von &quot;D&quot;, &quot;D2&quot;, auslösen würde.
D's Diner - The Director's Cut (Japan) (Disc A)	&quot;D&quot; ist ein Abenteuerspiel, in dem der Spieler die Hauptfigur Laura Harris steuert. Laura muss herausfinden, warum ihr Vater in einem Krankenhaus eine Geiselnahme durchführt und eine mörderische Gewalttat begeht. Das Spiel verwendet vorgefertigte Computergrafiken und Vollbildvideos, um die Geschichte zu erzählen. Der Spieler hat zwei Stunden Zeit, um das Rätsel zu lösen, warum Lauras Vater seinen blutigen Massenmord begangen hat. Der Spieler kann die Laura-Figur aus einer Ego- und einer Third-Person-Perspektive manipulieren. Das Spiel hat mehrere Enden: Ein &quot;Zeit ist um&quot;-Ende, ein gutes und ein schlechtes Ende sowie ein 100%iges Abschlussszenario. Das von einem Spieler erlebte Ende hängt von seinen Handlungen im Spiel ab. Das 100%ige Abschlussszenario enthält das gute Ende und die Geräusche eines Neugeborenen, das weint. Einige Spieler kamen zu dem unerklärlichen Schluss, dass dieses Geräusch bedeutet, dass die sichtlich nicht schwangere Laura am Ende des Spiels ein Kind geboren hat. Einige glaubten irrtümlicherweise, dass dies eine Fortsetzung von &quot;D&quot;, &quot;D2&quot;, auslösen würde.
Daedalus Encounter, The (USA, Europe) (Disc 1)	Der interstellare Krieg ist vorbei und lässt Sie, ein Opfer, allein zurück, das in einem Lebenserhaltungssystem festsitzt. Ihre Freunde retten Sie, damit Sie die Galaxie auf der Suche nach Trümmern und Artefakten, die der Krieg hinterlassen hat, erkunden können. Als es soweit ist, stoßen Sie buchstäblich auf ein außerirdisches Raumschiff. Mit Ihrem beschädigten Shuttle und dem außerirdischen Schiff auf Ihrem Kurs müssen Sie die Gegend erkunden, um herauszufinden, was passiert ist.
Daedalus Encounter, The - Episode 1 - Nanpasen no Alien (Japan) (Disc 1)	Der interstellare Krieg ist vorbei und lässt Sie, ein Opfer, allein zurück, das in einem Lebenserhaltungssystem festsitzt. Ihre Freunde retten Sie, damit Sie die Galaxie auf der Suche nach Trümmern und Artefakten, die der Krieg hinterlassen hat, erkunden können. Als es soweit ist, stoßen Sie buchstäblich auf ein außerirdisches Raumschiff. Mit Ihrem beschädigten Shuttle und dem außerirdischen Schiff auf Ihrem Kurs müssen Sie die Gegend erkunden, um herauszufinden, was passiert ist.
