#key	synopsis
Beauty & the Beast (USA, Europe)	Der schreckliche Hank hat sich die kleine Mabel geschnappt und ist auf das alte Mutton-Gebäude geklettert. Nur der schüchterne Buford kann sie retten. Helfen Sie ihm, das Gebäude zu erklimmen – aber achten Sie auf die rollenden Felsbrocken! Vögel und Fledermäuse stürzen auf Buford herab, und er springt über huschende Ratten hinweg. Wenn Buford ein Herz fängt, das ihm Tiny Mabel zuwirft, wird er unbesiegbar! Verfolgen Sie, wie hoch Buford geklettert ist. Sie können sehen, wie viele Chancen er noch hat, Mabel zu retten – und wie viele Gebäude Buford fertiggestellt hat. Können Sie Ihre eigene Höchstpunktzahl übertreffen? Weiter klettern, ausweichen, springen und ausholen! Nur du kannst Bashful Buford helfen, seinen kleinen Liebling zu retten.
Blockade Runner (USA)	Ein 3D-Shoot 'em up. Sie müssen eine Flotte von vier Handelsraumfrachtern mit lebenswichtigen Vorräten zur Erde steuern. Feindliche Außerirdische haben dich gesichtet und dich gezwungen, einen gefährlichen Asteroidengürtel zu betreten. Und jetzt müssen Sie versuchen, diesen Asteroiden auszuweichen, die Roboterminen und außerirdischen Raumschiffe zu zerstören, außerdem mit Treibstoffmangel zu kämpfen und eine Überhitzung der Deflektorschilde zu verhindern.
Body Slam! - Super Pro Wrestling (USA)	Das Ziel von Body Slam: Super Pro Wrestling ist es, deinen Gegner im Ring zu besiegen. Sie müssen Stärke, Strategie und einen Hauch von Hinterhältigkeit einsetzen. Jedes Spiel besteht aus einer Reihe von vierminütigen Runden. Es gibt eine unbegrenzte Anzahl an Runden, sodass das Spiel so lange fortgesetzt wird, bis ein Spieler gewinnt oder bis ein Unentschieden erklärt wird. Der erste Ringer, der seinen Gegner für eine Zeit von 3 Sekunden auf der Matte festhält, ist der Gewinner. Sie steuern einen Wrestler, der aus 12 verschiedenen Charakteren ausgewählt wird. Ihr Gegner wird von einem anderen Spieler oder vom Computer gesteuert. Wenn Sie sich für ein Tag-Team-Match entscheiden, steuern Sie und Ihr Gegner jeweils 2 Wrestler, die sich im Ring abwechseln.
Bomb Squad (USA, Europe)	Der Terrorist Boris hat eine Bombe in der Stadt platziert! Als Mitglied des Bombenkommandos ist es die Aufgabe des Spielers, die Bombe zu entschärfen, bevor sie explodiert. Starten Sie das Spiel mit Blick auf die beschädigte Codenummernanzeige. Um den Code zu finden, der die Bombe entschärft, muss der Spieler die verschiedenen Schaltkreise reparieren, um das Display zu reparieren. Durch Auswahl eines Quadrats auf der Codenummernanzeige gelangt der Spieler zum entsprechenden Schaltkreis, der mit Cutter, Zange und Lötkolben repariert werden kann. Der Partner des Spielers, Frank, leitet die Reparaturen, indem er dem Spieler sagt, was zu tun ist, in welcher Reihenfolge die Reparaturen durchgeführt werden sollen, und indem er dem Spieler hilft, die Werkzeuge zu positionieren. Abhängig von der Rennstrecke muss der Spieler möglicherweise Teile ausschneiden oder ersetzen (Ersatzteile befinden sich oben auf dem Bildschirm). Wenn der Spieler ein falsches Ersatzteil verwendet oder die Reparaturen in der falschen Reihenfolge durchführt, verliert der Spieler Zeit oder lässt die Bombe sogar explodieren.
Boxing (World)	Zwei Konkurrenten kämpfen 15 Runden lang mit Schlägen, Finten und harten Schlägen auf den Kopf. Über den Sieg entscheidet der Computer (Schiedsrichter), andernfalls endet das Spiel mit einem Knockout. Jede Runde dauert 1 Minute und 30 Sekunden. Die beiden Spieler können ihren Boxer (aber nicht denselben) aus einer Auswahl von sechs Männern mit unterschiedlichen Eigenschaften (Geschwindigkeit, Offensivkraft, Ausdauer) auswählen. Die Zahl sechs ist zufällig.
Brickout! (USA) (Proto)	Ein außerirdisches Kraftfeld hat Ihre einzige Fluchtmöglichkeit blockiert und Sie daran gehindert, nach Hause zurückzukehren. Ihre einzige Hoffnung besteht darin, mit Ihrem Vorrat an Protonenbällen zu versuchen, das Feld Block für Block zu zerstören. Verwenden Sie Ihren Deflektor, um Protonenbälle gegen absteigende Reihen von Energieschichten abprallen zu lassen. Wenn ein Ball das Kraftfeld berührt, neutralisiert er diesen Teil der Barriere. Aber gerade wenn Sie glauben, dass Sie Fortschritte machen, erscheinen weitere Schichten, die Sie einschließen. Wie viel Schaden können Sie dem Kraftfeld zufügen, bevor Ihnen die Protonenbälle ausgehen?
Bump 'n' Jump (USA, Europe)	Bump 'N' Jump ist ein Action-Rennspiel, das aus der Top-Down-Perspektive gespielt wird. Während Sie durch die tückischen und sich ständig verändernden Straßen rasen, werden die zahlreichen feindlichen Autos versuchen, Sie von der Straße zu stoßen. Sie müssen sicherstellen, dass Sie die Autos aus dem Weg stoßen, bevor Sie selbst angefahren werden und gegen die Seiten stoßen! Ihr Auto hat auch die Fähigkeit, ziemlich hoch zu springen, wenn Sie genug Geschwindigkeit haben. Dies ist nützlich, um über feindliche Autos zu springen, wenn zu viele im Weg sind, und muss auch verwendet werden, um Lücken in der Fahrbahn und andere Hindernisse auf der Autobahn zu überspringen. Je weiter die Level voranschreiten, desto enger wird die Straße mit mehr Hindernissen im Weg, und die Anzahl und Aggressivität der anderen Autos nimmt zu.
BurgerTime (USA, Europe)	Sie spielen als Chefkoch Pepper und Ihr Ziel ist es, riesige Burger zuzubereiten, während böse Eier, Würstchen und Gurken Sie durch den Spielbereich jagen. Um einen Burger richtig zuzubereiten, müssen Sie alle Zutaten zusammenfügen und sie von ganz oben auf den unteren Teil des Burgers legen. Dazu müssen Sie Chef Pepper alle Burgerzutaten durchgehen lassen.
Buzz Bombers (USA, Europe)	Buzz Bombers ist ein Arcade-Actionspiel ähnlich wie Centipede. Sie steuern eine Insektenbombe am unteren Bildschirmrand und müssen sich gegen ankommende Bienenschwärme verteidigen. Die Bienen beginnen am oberen Bildschirmrand, fliegen hin und her und gelangen langsam zum unteren Bildschirmrand. Wenn sie den Boden erreichen, bestäuben sie die Blüten, wodurch sie wachsen und die Bewegung Ihrer Sprühdose eingeschränkt wird. Wenn man eine Biene abschießt, verwandelt sie sich in eine Wabe. Durch die Waben bewegen sich die Bienen noch schneller auf den Boden zu, da sie sich umdrehen, wenn man ihnen in die Quere kommt. Ihre Sprühdose ist in der Lage, die Bienennester auszuschießen, aber wenn Sie sie an Ort und Stelle lassen, fliegt ein Kolibri hinein und frisst ihren Honig. Je mehr Honig der Kolibri frisst, desto mehr Punkte verdienen Sie. Das Spiel endet, wenn alle Ihre Spraydosen durch Blumenwachstum zerstört sind.
Carnival (USA, Europe)	Du bist auf dem Karneval und versuchst es auf der Schießbude! Ihr Ziel ist es, so viele Punkte wie möglich zu sammeln, indem Sie auf die verschiedenen Ziele schießen, bevor Ihnen die Kugeln ausgehen. Zusätzlich zu den verschiedenen vorbeischwebenden Zielen gibt es Kisten, auf die geschossen werden kann, um zusätzliche Kugeln zu erhalten. Auch vor den Enten muss man aufpassen! Von Zeit zu Zeit fliegt eine Ente herunter und frisst einige Ihrer Kugeln, wenn Sie sie nicht zuerst abschießen. Sobald das Regal von allen Zielen befreit wurde, geht es mit der nächsten Spielrunde weiter. Das Spiel endet, wenn Sie alle Kugeln aufgebraucht haben.
Centipede (USA)	Holen Sie Ihren Käfer-Blaster heraus und retten Sie diesen Pilz! Der Nervenkitzel des Arcade-Spiels Eine heimtückische Invasion sich vermehrender Insekten (Tausendfüßler, Springspinnen, giftige Skorpione und wilde Flöhe) stellt verschiedene Gefahren für das Pilzbeet dar. Sie müssen wiederholt wütende Schlingpflanzen und hartnäckige Hindernisse zerstören, sonst verlieren Sie Ihren verzauberten Pilz. Denken Sie daran, auf die charakteristischen Geräusche der angreifenden Käfer zu achten; und achten Sie auf verfluchte Tausendfüßlersegmente, denn jedem wächst ein neuer Kopf!
Championship Tennis (USA, Europe)	Flushing Meadows, Roland Garros, Wimbledon! Gewinnen auch Sie den „Grand Slam“! Sie können alleine, gegen den Computer oder zu zweit spielen, entweder Einzel oder Doppel gegen ein Computerpaar. Sie können den Computer sogar beide Seiten übernehmen lassen und nur hinsehen, vielleicht entdecken Sie einige Schwächen! Kraftvolle Aufschläge, Netzlauf, Volley; 15 - 0 Spielen Sie wie im echten Leben. Große Konzentration und starke Beine! Um zu gewinnen, braucht man bekanntlich sowohl Köpfchen als auch Beine! Im Championship-Tennis sind Sie für Ihre Bewegungen verantwortlich. Sie können Paris, New York und Wimbledon erobern.
Checkers (USA, Europe)	Dame: ein klassisches Brettspiel! Übe gegen einen Freund mit der 2-Spieler-Option. Wenn Sie sich dann bereit fühlen, fordern Sie den Ultimate Checkers Player heraus – den gerissenen und rücksichtslosen Computer, der Ihnen keine Pause gönnt! - Zwei Spielmodi: gegen einen Freund oder gegen den ultimativen Konkurrenten: den intelligenten Computer. - Zwei Schwierigkeitsgrade gegen den Computer: Erhöhen Sie die Herausforderung und... das Hochgefühl. - Vorgeschlagene Bewegung gegen den Computer möglich, ggf. - Soundeffekte: Summer, Applaus und Siegesmelodien. - Keine zeitliche Begrenzung zum Nachdenken. - Möglichkeit, Ihren letzten Umzug abzubrechen.
Chip Shot - Super Pro Golf (USA)	Willkommen am 17. Loch in Pebble Beach! In diesem Golfspiel erleben Sie den Nervenkitzel und die Herausforderungen des Spiels auf 99 verschiedenen Löchern, jedes mit seinen eigenen einzigartigen Hindernissen wie Bäumen, Sandfallen und Wasserhindernissen. Bevor Sie abschlagen, müssen Sie Ihren Schläger auswählen und die Windrichtung berücksichtigen. Können Sie in diesem Baum navigieren? Schlagen Sie den Ball an, bringen Sie den Schläger zurück und schwingen Sie ihn mit einem lauten THWACK! Aber oh nein, dein Schuss ist im Rough gelandet. Es ist eine schwierige Lüge, aber keine Angst. Ziehen Sie Ihr zuverlässiges Wedge heraus, schwingen Sie es und schlagen Sie den Ball auf das Grün. Jetzt ist es Zeit für den entscheidenden Putt. Achten Sie genau auf die Flagge, denn sie hilft Ihnen dabei, die Richtung und Geschwindigkeit des Windes abzuschätzen. Berücksichtigen Sie beim Ausrichten Ihres Putts die Unterbrechung des Grüns. Lassen Sie es auf ein zufriedenstellendes Par fallen!
Commando (USA)	MISSION: EROBERUNG DER FEINDLICHEN FESTUNG Diese Mission ist streng geheim. Wir müssen Sie ALLEIN gegen eine Welle feindlicher Soldaten nach der anderen schicken. Wir können KEINE UNTERSTÜTZUNG anbieten, außer Ihnen ein MASCHINENPISTOLE, eine begrenzte Anzahl HANDGRANATEN und einige Ratschläge zu geben: - Bleib in Bewegung! Sie werden unter STÄNDIGEM FEUER stehen! - Achten Sie auf Feinde in Gräben, hinter Barrikaden und auf Motorrädern! - Unterschiedliche Feinde erfordern unterschiedliche Strategien, um sie zu besiegen! - Erobere feindliche Vorräte an HANDGRANATEN, während du vorrückst! - Kriegsgefangene retten!
Congo Bongo (USA)	Sie befinden sich auf einer Dschungelsafari voller wilder und verrückter Abenteuer. Erklimmen Sie die Klippen zum Gipfel des Monkey Mountain und versuchen Sie, den schelmischsten Gorilla des Dschungels zu erreichen. Lass dich nicht von den Kokosnüssen erschlagen, die er dir in den Weg wirft. Achten Sie auf bedrohliche Affen. Hinter dem Monkey Mountain erreichen Sie den Lazy Lake, wo Sie wütende Nashörner und brüllende Flusspferde beobachten können. Springen Sie von Seerosenblatt zu Seerosenblatt über den tückischen See voller wilder, menschenfressender Fische und anderer Dschungelgefahren, aber seien Sie vorsichtig ... ein Ausrutscher und der Safari-Himmel!
Crazy Clones (USA) (Proto)	In Crazy Clones sind Sie die einzige echte Person in einem Meer von Klonen. Sie müssen so viele Klone wie möglich markieren und dabei dem Klonmeister aus dem Weg gehen. Wenn der Klonmeister einen Klon berührt, wird ein neuer Klon erstellt. Wenn der Klonmeister Sie berührt, ist das Spiel vorbei. Hinweis: Wenn Sie alle Klone markieren, ohne dass der Klon-Master einen neuen Klon erstellt, sind Sie fertig.
Deep Pockets - Super Pro Pool & Billiards (USA) (Proto)	Deep Pockets ist ein einzigartiges Billard- und Billardspiel – es sind tatsächlich NEUN Spiele in einem. Sie können viele Spiele des Taschenbillards (Pool) und Karambol-Billards in der Privatsphäre und dem Komfort Ihres eigenen Zuhauses erlernen und die Regeln und Strategie noch einmal durchgehen, bevor Sie sich in eine Billardhalle wagen. Spielen Sie gegen einen Freund oder üben Sie gegen sich selbst.
Defender (USA)	Lander, Bomber, Baiter, Pods und Swarmers. Der außerirdische Angriff ist gekommen und die Niederlage durch verrückte Eindringlinge bedroht die Humanoiden. Ihre einzige Hoffnung ist das Raumschiff Defender. Bewaffnet mit intelligenten Bomben und in der Lage, in den Hyperraum vorzudringen, gleicht Defender den Punktestand aus, wird aber zum Ziel eines weiteren üblen Angriffs: entführte Humanoiden, die in Killermutanten verwandelt werden!
Demon Attack (USA, Europe)	Unheimliche Kreaturen starten einen Angriff auf die Mondstation Tranquillity. Benutze deine Laserkanone, um sie zu sprengen – sonst verwüsten sie die Erde! Wellen von Dämonen umkreisen die Mondoberfläche und bombardieren den letzten Außenposten der Erde. Widerstehen Sie ihrem Bombenangriff. Feuere in ihre Reihen und zerschmettere ihren Überfall. Dann gehen Sie in die Offensive! Heben Sie von der Mondoberfläche ab und bekämpfen Sie die Dämonenbasis. Beseitigen Sie den flackernden Schild. Wehren Sie die Selbstmordpatrouillen ab, die auf Sie zustürmen. Platzieren Sie einen Schuss direkt durch das Drehfenster und in den feurigen Kern. Die Dämonenbasis wird zerfallen. Aber der Kampf geht weiter!
Dig Dug (USA)	Dig Dug wurde als Arcade Spiel 1982 von Namco veröffentlicht. Das beliebte Spiel mit einfachen Konzept wurde auf viele Konsolen und Heimcomputer (z. B. Intellivision) portiert. Dig Dugs Spielziel ist es, höhlenbewohnende Monster zu vernichten. Es gibt zwei Gegner: Pooka und Fygar Der Spieler steuert einen tunnelgrabenden Bergmann, der sein Leben lässt, wenn er von einem Monster erwischt, von Fygars Feuer verbrannt oder von einem herabfallenden Stein erschlagen wird.
Diner (USA)	In dieser inoffiziellen Fortsetzung des Arcade-Spiels BurgerTime haben die Rotten Foods (Hot Dogs, Cherries, Bananas und ihr Anführer Mugsy, der Mug o' Root Beer) das Mittagessen überall im Restaurant verteilt und Peter Pepper muss es wieder auf den Tisch bringen Platte. Das Spiel ist für 1 oder 2 Spieler (in diesem Fall müssen sie jedoch zwei verschiedene Schwierigkeitsgrade wählen). Peter Pepper muss die Essensbällchen (rote Fleischbällchen, grüne Salatköpfe, weißer Reis, braunes Kartoffelpüree und gelbe Makkaroni) zertreten, die im ganzen Restaurant verteilt sind. Der Food Ball rollt über den Boden, Rampen hinunter und über Vorsprünge. Wenn es nah genug am unteren Bildschirmrand ist, rollt es direkt auf die Platte. Wenn ein Teller voll ist, erscheinen Beilagen im Diner: Wenn Peter sie aufnimmt, erhält er 250 Punkte und 1 Pfeffer. Wenn er 4 Teller füllt (vier Spielbildschirme abschließt), kommt er in die Blue-Plate-Spezial-Bonusrunde: Essensbällchen beginnen über den Bildschirm zu regnen und Peter kann sie alle essen, außer den blinkenden, um Extrapunkte zu erhalten. Mit ihnen kann er auch das Rotten Food zerquetschen und so Extrapunkte verdienen. Er kann Pfeffer schütteln, um sie kurzzeitig aufzuhalten, oder einfach weglaufen. Wenn ihn ein faules Essen berührt, verliert er einen Zug. Peter kann alle 20.000 Punkte einen neuen Zug bekommen. Wenn er keine Züge mehr hat, endet das Spiel.
Donkey Kong (USA, Europe)	In Donkey Kong muss Mario eine in Not geratene Lady vor einem Riesenaffen namens Donkey Kong retten. Der Held und der Affe wurden später zu zwei der beliebtesten Charaktere Nintendos. Das Spiel ist in vier verschiedene Ein-Bildschirm-Phasen unterteilt. Jede stellt 25 Meter des von Donkey Kong erklommenen Bauwerks dar, wobei eine Stufe 25 Meter höher ist als die vorherige. Der letzte Bildschirm erfolgt bei 100 m.
Donkey Kong Junior (USA, Europe)	Donkey Kong Jr. wurde ursprünglich 1982 als Fortsetzung von Donkey Kong in den Spielhallen veröffentlicht.
Dracula (USA, Europe)	Als die Sonne untergeht, erhebt sich Dracula, hungrig nach dem Blut seiner neuen Opfer. Wie bei Dracula besteht das Ziel dieses Spiels darin, nachts durch die Straßen zu schlendern, sich von Menschen zu ernähren, die durch die Straßen gehen, oder sie aus ihren Häusern zu locken. Wenn Dracula seine Opfer beißt, werden seine Taten die Aufmerksamkeit des örtlichen Polizisten auf sich ziehen, der versuchen wird, ihn aufzuhalten, indem er einen Pflock in ihn treibt. Dracula kann reagieren, indem er entweder eines seiner Opfer in einen Zombie verwandelt, um die Polizei anzugreifen, oder indem er sich in eine Fledermaus verwandelt, um der Gefangennahme zu entgehen. Sogar die Kräfte der Natur sind gegen den Vampir, wie zum Beispiel Wölfe, die am Boden angreifen, und Falken, die seine Fledermausgestalt wegtragen. Dracula muss sich von einer bestimmten Anzahl an Opfern ernähren und vor Sonnenaufgang zu seinem Grab zurückkehren, sonst wird er nicht überleben, um eine weitere Nacht zu ernähren.
Dragonfire (USA, Europe)	Die Schätze des Königs wurden gestohlen! Als kühner junger Prinz ist es dein Ziel, sie alle wiederzubekommen. Die Schätze werden in verschiedenen Schlössern aufbewahrt, die jeweils von einem Feuerdrachen bewacht werden. Jeder Level des Spiels besteht aus zwei Teilen. Zuerst müssen Sie die Zugbrücke des Schlosses überqueren. Du musst springen und den Feuerbällen der Drachen ausweichen und den fliegenden Pfeilen ausweichen, um auf die andere Seite zu gelangen! Im zweiten Teil musst du alle Schätze auf dem Bildschirm einsammeln und sie in Sicherheit bringen, während du dem Drachen ausweichst, der am unteren Bildschirmrand läuft. Die Drachen in jedem Level haben unterschiedliche Bewegungs- und Schussmuster, und im Laufe der Level werden sie immer schneller und komplizierter.
Dreadnaught Factor, The (USA)	Zorbans Dreadnaughts sind 140.000 Fuß lange und 970 Megatonnen schwere Raumschiffe und damit die größten und am stärksten gepanzerten Raumschiffe, die jemals gebaut wurden. Eine Flotte dieser großartigen Kampfhubschrauber ist jetzt auf dem Weg zu Ihrem Heimatplaneten und es liegt an Ihnen, sie aufzuhalten! Das Spiel wird aus einer seitlich scrollenden Overhead-Perspektive gespielt, während Ihr kleines, aber flinkes Raumschiff an den Dreadnaughts vorbeifliegt. Jedes Mal, wenn Ihr Schiff vorbeifährt, müssen Sie versuchen, so viele Energiequellen wie möglich zu bombardieren. Wenn alle Energieschächte eines Schlachtschiffs zerstört sind, explodiert es. Die Zeit ist jedoch begrenzt, und wenn Sie zu viele Durchgänge machen, um die Energieleitungen zu zerstören, gerät das Schlachtschiff in Schussreichweite Ihres Planeten und zerstört ihn. Jedes der Dreadnaughts ist schwer bewaffnet; Kanonen, Raketen und andere Waffen sind an Bord jedes Dreadnaught und werden ihr Bestes tun, um Ihre Mission zu beenden. Es sind mehrere Fähigkeitsstufen enthalten, die die Anzahl der zu zerstörenden Schlachtschiffe sowie deren Geschwindigkeit und Schussfähigkeiten ändern.
Electric Company, The - Math Fun (USA, Europe) (Forward Entry)	Math Fun ist ein Lernspiel, das von einem oder zwei Spielern gespielt werden kann. Jeder Spieler steuert einen Gorilla, der durch den Dschungel wandert. Als der Gorilla weitergeht, trifft er auf eine Kreatur, die ein Rechenproblem hat. Sie müssen so schnell wie möglich die richtige Antwort auf das Problem eingeben. Wenn Sie die richtige Antwort erhalten, kann Ihr Gorilla weitermachen. Wenn Sie die Antwort falsch verstehen, muss Ihr Gorilla in den Fluss springen. Ihr Gorilla kann den Fluss nicht verlassen und weitermachen, bis Sie eine weitere Matheaufgabe richtig gelöst haben. Das Ziel besteht darin, so viele Probleme wie möglich in kürzester Zeit richtig zu beantworten. Das Spiel umfasst achtzehn verschiedene Schwierigkeitsgrade, die für jeden Spieler individuell eingestellt werden können.
Electric Company, The - Word Fun (USA, Europe)	Word Fun wurde in Zusammenarbeit mit dem Children's Television Workshop entwickelt und umfasst drei verschiedene wortbasierte Lernspiele. Die Spiele sind: Kreuzworträtsel, Buchstabensuche und Wortraketen.
Fathom (USA, Europe)	Neptina, Neptuns Tochter, wurde von Titanen auf dem Meeresgrund eingesperrt. Ihr Ziel ist es, sie zu retten, indem Sie die verstreuten Teile eines magischen Dreizacks finden! Sie müssen die Gestalt eines Delphins und eines Vogels annehmen, um die Teile zu finden, die im Meer und in den Wolken versteckt sind. Beim Fliegen in der Luft gibt es mehrere Bildschirme, auf denen Wolken vorbeifliegen. Berühre alle Wolken und der Dreizack erscheint! Andere herumfliegende Vögel verursachen einen Energieverlust, wenn du sie versehentlich berührst. Unter Wasser können Dreizackteile durch Berühren der Seepferdchen gefunden werden. Kraken, Haie und ein tödliches Labyrinth aus Algen werden Ihnen im Weg stehen und dazu führen, dass Sie Energie verlieren, wenn Sie gefangen werden! Wenn Sie alle Dreizackteile gefunden haben, kann der Käfig mit Neptina entriegelt werden, aber wenn Ihnen zuerst die Energie ausgeht, ist das Spiel vorbei.
Frog Bog (World)	Sie steuern einen von zwei Fröschen, die auf einer Seerose in einem Moor sitzen. Ziel des Spiels ist es, innerhalb des Zeitlimits von drei Minuten so viele Fliegen wie möglich zu essen. Ihr Frosch kann zwischen den beiden Seerosen hindurchspringen, um die darüber fliegenden Fliegen zu fangen. Achten Sie beim Springen darauf, nicht ins Wasser zu fallen, da Ihr Frosch sonst zum Seerosenblatt schwimmen muss, was Zeit verschwenden kann. Das Spiel kann tagsüber oder nachts gespielt werden, wodurch es schwieriger ist, die Fliegen zu sehen. Am Ende des Zeitlimits gewinnt der Spieler, der die meisten Fliegen gefressen hat! Ein Spieler kann gegen einen computergesteuerten Frosch antreten, oder zwei Spieler gegeneinander.
