#key	synopsis
Asterix - Die grosse Reise (Germany)	Wir befinden uns im Jahre 50 v.Chr. Ganz Gallien ist von den Römern besetzt... Ganz Gallien? Nein! Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht auf, dem Eindringling Widerstand zu leisten. Ein großartiges Familienspiel, das Spielern aller Altersklassen Spaß macht. Es wird in einem atemberaubenden Tempo vom Druiden Miraculix geführt, der auch ein Zaubertrankflaschen verteilt...
Asterix - El Desafio de Cesar (Spain)	Wir befinden uns im Jahre 50 v.Chr. Ganz Gallien ist von den Römern besetzt... Ganz Gallien? Nein! Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht auf, dem Eindringling Widerstand zu leisten. Ein großartiges Familienspiel, das Spielern aller Altersklassen Spaß macht. Es wird in einem atemberaubenden Tempo vom Druiden Miraculix geführt, der auch ein Zaubertrankflaschen verteilt...
Asterix - La Sfida di Cesare (Italy)	Wir befinden uns im Jahre 50 v.Chr. Ganz Gallien ist von den Römern besetzt... Ganz Gallien? Nein! Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht auf, dem Eindringling Widerstand zu leisten. Ein großartiges Familienspiel, das Spielern aller Altersklassen Spaß macht. Es wird in einem atemberaubenden Tempo vom Druiden Miraculix geführt, der auch ein Zaubertrankflaschen verteilt...
Asterix - Le Defi de Cesar (France)	Wir befinden uns im Jahre 50 v.Chr. Ganz Gallien ist von den Römern besetzt... Ganz Gallien? Nein! Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht auf, dem Eindringling Widerstand zu leisten. Ein großartiges Familienspiel, das Spielern aller Altersklassen Spaß macht. Es wird in einem atemberaubenden Tempo vom Druiden Miraculix geführt, der auch ein Zaubertrankflaschen verteilt...
Asterix - O Desafio de Cesar (Portugal)	Wir befinden uns im Jahre 50 v.Chr. Ganz Gallien ist von den Römern besetzt... Ganz Gallien? Nein! Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht auf, dem Eindringling Widerstand zu leisten. Ein großartiges Familienspiel, das Spielern aller Altersklassen Spaß macht. Es wird in einem atemberaubenden Tempo vom Druiden Miraculix geführt, der auch ein Zaubertrankflaschen verteilt...
Atlantis - The Last Resort (Europe)	Der Bewährungshelfer hat Ihnen gerade ein Angebot gemacht, das Sie nicht ablehnen können ... „Schließen Sie den Reaktor im Herzen des Atlantis-Resorts ab und Sie können Ihre Freiheit genießen.“ Ihre Antwort... „Wo ist mein Raketenwerfer?“ 20 Level voller sinnloser Explosionen!!
Axis and Allies (USA)	Wir schreiben das Jahr 1942. Der Zweite Weltkrieg tobt und Sie kontrollieren das Schicksal der Nationen ... zu Lande, zu Wasser und in der Luft. Echtes Kampfmaterial, detaillierte weltweite Nahaufnahmen, Soundeffekte in CD-Qualität; plus umfangreiche Online-Hilfe. Fügen Sie mit dieser fesselnden CD-i-Version dem beliebten Milton Bradley-Brettspiels eine kraftvolle Dimensionen hinzu.
Backgammon (USA, Europe)	Backgammon ist eine Übersetzung des klassischen Brettspiels für die CD-i. Das Spiel ermöglicht es dem Spieler, zwischen drei verschiedenen Gegnern mit jeweils eigenen Fähigkeiten zu wählen. Das Spiel kann in einer Perspektive aus der ersten Person gespielt werden, in der die Gegner in einem animierten Cartoon-Stil angezeigt werden. Sie können auch gegen einen Freund spielen und eine Ansicht des Spielbretts von oben nach unten auswählen. Ein Hinweissystem ist verfügbar, wenn Sie nicht wissen, was Sie tun sollen, und es ist auch möglich, eine Runde rückgängig zu machen, wenn Sie Ihre Meinung ändern.
Battleship (World)	Battleship ist eine Umsetzung des klassischen Brettspiels für CD-i. Das Spiel spielt sich genau wie das originale Brettspiel. Sie wechseln sich ab indem Sie auf bestimmte Koordinaten in der Hoffnung schießen, feindliche Schiffe zu treffen. An der Seite des Bildschirms gibt es ein kleines Fenster, das kurze Aufnahmen aus dem Marinearchiv zeigt, wann immer Sie schießen oder getroffen werden. Sie können gegen den Computer oder gegen einen Freund spielen.
Beauty & the Beast (USA, Europe)	Zur hinreißenden Musik von Ernest Troost erzählt Monika Peitsch die wundersame Geschichte von der Schönen und dem Tier. Das bezaubernde Märchen spielt in einem wunderschönen, funkelnden Palast, der von einer tierischen Kreatur beherrscht wird. Kann so ein Tier je geliebt werden? Nur von einem schüchternen, hübschen Mädchen, das seines Vaters Leben retten will und lernt, was wir alle entdecken müssen, ihrem Herzen und nicht ihren Augen zu vertrauen.
Bella e La Bestia, La (Italy) (En,It)	Zur hinreißenden Musik von Ernest Troost erzählt Monika Peitsch die wundersame Geschichte von der Schönen und dem Tier. Das bezaubernde Märchen spielt in einem wunderschönen, funkelnden Palast, der von einer tierischen Kreatur beherrscht wird. Kann so ein Tier je geliebt werden? Nur von einem schüchternen, hübschen Mädchen, das seines Vaters Leben retten will und lernt, was wir alle entdecken müssen, ihrem Herzen und nicht ihren Augen zu vertrauen.
Belle et la Bete, La (France)	Zur hinreißenden Musik von Ernest Troost erzählt Monika Peitsch die wundersame Geschichte von der Schönen und dem Tier. Das bezaubernde Märchen spielt in einem wunderschönen, funkelnden Palast, der von einer tierischen Kreatur beherrscht wird. Kann so ein Tier je geliebt werden? Nur von einem schüchternen, hübschen Mädchen, das seines Vaters Leben retten will und lernt, was wir alle entdecken müssen, ihrem Herzen und nicht ihren Augen zu vertrauen.
Berenstain Bears, The - Bij de Berenstain Beren Thuis - Thuis en bij Jou (Netherlands)	The Berenstain Bears: On Their Own ist ein interaktives Geschichtenbuch für Kinder, das auf der beliebten Kinderbuchserie basiert. Ein jährlicher Jahrmarkt ist ins Bärenland gekommen, aber niemand hat die Zeit, Bruder und Schwester Bär dorthin zu begleiten. Mutter Bär ist einverstanden, dass die beiden allein gehen dürfen, wenn sie beweisen, dass sie verantwortungsbewusst sind. Das Spiel enthält 29 Lernspiele für Kinder. Für jeden erfolgreichen Abschluss kann der Spieler Sterne gewinnen. Zu den Spielen gehört es, das virtuelle Zimmer aufzuräumen, den Bus zur Schule zu nehmen, das Alphabet zuzuordnen, die Uhr abzulesen und vieles mehr. Anfangs sind alle Spiele rund um das Haus, aber sobald der Spieler sein Verantwortungsbewusstsein bewiesen hat, werden weitere Spiele auf dem Jahrmarkt freigeschaltet.
Berenstain Bears, The - On Their Own (USA)	The Berenstain Bears: On Their Own ist ein interaktives Geschichtenbuch für Kinder, das auf der beliebten Kinderbuchserie basiert. Ein jährlicher Jahrmarkt ist ins Bärenland gekommen, aber niemand hat die Zeit, Bruder und Schwester Bär dorthin zu begleiten. Mutter Bär ist einverstanden, dass die beiden allein gehen dürfen, wenn sie beweisen, dass sie verantwortungsbewusst sind. Das Spiel enthält 29 Lernspiele für Kinder. Für jeden erfolgreichen Abschluss kann der Spieler Sterne gewinnen. Zu den Spielen gehört es, das virtuelle Zimmer aufzuräumen, den Bus zur Schule zu nehmen, das Alphabet zuzuordnen, die Uhr abzulesen und vieles mehr. Anfangs sind alle Spiele rund um das Haus, aber sobald der Spieler sein Verantwortungsbewusstsein bewiesen hat, werden weitere Spiele auf dem Jahrmarkt freigeschaltet.
Big Bang Show (France) (En,Fr)	Mit Hilfe von Sparkie, einem kleinen Energieball der von Professor Albertus geschaffen wurde, werden Sie durch die Geschichte reisen. Ihre Mission: Sammeln Sie während Ihrer Reise durch Zeit und Raum ein Maximum an Objekten in einem begrenzten Zeitraum! Ein Arcade-Spiel voller Überraschungen in dem logisches Denken, gute Reflexe, Geschicklichkeit und Argumentation die Qualitäten sind, die erforderlich sind, um dieses fabelhafte Abenteuer zu vervollständigen.
BrainDead 13 (Europe)	Als Lance, der angesagteste Computerreparatur-Guru der Welt, werden Sie in das geheimnisvolle Schloss des körperlosen Gehirns, Dr. Nero Neurosis, gerufen. Du erfährst vom Masterplan des Doktors ... Jetzt gibt es kein Zurück mehr! Rase durch den bösen Spielplatz des verdrehten Schlosses des wahnsinnigen Doktors und kämpfe gegen die ultimativen Missgeschicke der Wissenschaft: Moose, Vivi und Fritz, das halb Mensch, halb Haustier von Dr. Neurosis.
Brer Rabbit and the Wonderful Tar Baby (USA, Europe)	Jeder wusste, dass Brer Rabbit das frechste Tier war. Aber niemand war auf das vorbereitet, was passierte, nachdem Brer Fox versucht hatte, ihn zum Abendessen zu essen! Der urkomische Kampf des Verstandes und die Art und Weise, wie Brer Rabbit schließlich triumphiert, sorgen für eine klassische Geschichte.
Burn-Cycle (USA, Europe) (Disc 1) (The Game)	Burn Cycle (stilisiert als Burn:Cycle) ist ein Abenteuervideospiel für die CD-i aus dem Jahr 1994, das Full-Motion-Video enthält. Der Star des Spiels, Sol Cutter, ist ein Computerhacker und kleiner Datendieb, dessen neuester Diebstahl zu Beginn des Spiels einen bösen Stich mit sich bringt. Das Burn-Cycle-Virus wurde in seinen Kopf implantiert und hat ihm eine zweistündige Echtzeitfrist gegeben, um ein Heilmittel zu finden, bevor sein Gehirn völlig verfällt. Der Spieler muss Sol aus Softech ins Televersum führen, um sein Heilmittel zu finden. Verschiedene Hindernisse und Spiele stehen ihm im Weg, und es gibt die allumfassende Erkenntnis, dass Burn Cycle von jemandem mit böswilliger Absicht inszeniert wurde.
Caraibes Offshore (France)	Hier ist deine Chance auf das Paradies, Bruder. Sie befinden sich mitten in einem actiongeladenen Abenteuer mit Ihren Kollegen Spence (Terry „Hulk“ Hogan) und Bru (Chris Lemmon). Kämpfe dich durch diese atemberaubenden Action-Begegnungen, während du versuchst, Spences Tochter Jessica zu retten, die Kontrolle über das M.A.J.O.R. zurückzugewinnen und deinen Erzfeind RAMPIKE zu vernichten! Rase mit Höchstgeschwindigkeit durch die Karibik an Bord der THUNDER, einem 45 Fuß langen High-Tech-Schiffsgerät. Übernehmen Sie die Kontrolle über die Waffensysteme des Bootes und verteidigen Sie THUNDER vor einem Schauer tödlicher Bedrohungen. Stelle dich den Schergen des psychotischen RAMPIKE auf den unheimlichen Pfaden von Rossiter's Island. Kämpfen Sie mit dem M.A.J.O.R., einem außer Kontrolle geratenen Bio-Humanoiden, um Jessicas Leben!
CD Shoot (USA) (En,Ja,Fr,De,Es,It,Nl,Pt)	Wurftaubenschießen in Ihrem eigenen Wohnzimmer und Sie braucehn keinen Waffenschein! CD Shoot ist wie wirkliches Wurftaubenschießen - mit vier aufregenden Levels - von Sporting bis English Skeet bei dem Sie Ihre eigenen Bewegungen und Reaktionsgeschwindigkeiten wählen können. Zielen Sie. Und Schuß!
Chaos Control (USA)	Wir schreiben das Jahr 2071, die aggressiven Außerirdischen von Kesh Rhan haben bereits die menschlichen Kolonien auf Mars und Pluto zerstört und planen nun, auch alle Menschen von der Erde auszulöschen. Sie spielen als Jessica Darkhill, Leutnant und erfahrenste Pilotin der Orbital Defense Forces. Der Gegenangriff, den Sie starten werden, ist die letzte Hoffnung, die Erde vor dem Chaos zu bewahren. Chaos Control ist ein rasantes Shoot'em-Up mit vorgerenderten 3D-Umgebungen, was bedeutet, dass Sie das Raumschiff, in dem Sie fliegen, nicht wirklich steuern können, sondern lediglich dafür verantwortlich sind, auf die verschiedenen Feinde zu zielen, die auf dem Bildschirm erscheinen.
Comando Tierra (Spain)	Earth Command ist ein strategisches Simulationsspiel, das sich auf die ökologischen und sozialen Bedrohungen unseres Planeten konzentriert. Der Spieler schlüpft in die Rolle des Leiters eines speziellen Kommandopostens der Vereinten Nationen im Weltraum. Sie haben die volle Kontrolle über die Zuweisung von Budgets und Steuern, die Entsendung von Nothilfe, den Erlass von Notstandsgesetzen und andere Maßnahmen von globalem Interesse. Sie müssen sowohl natürliche als auch soziale Katastrophen bekämpfen. Das Spiel wird auf einer Weltkarte in Draufsicht dargestellt. Wenn eine Situation eintritt, wird sie mit Full-Motion-Videos begleitet. Das Spiel deckt 500 mögliche Notfälle in 130 verschiedenen Ländern ab und enthält echtes Videomaterial, unter anderem von CNN, Greenpeace und dem US-Außenministerium.
Cosecha del Sol, La - Vincent van Gogh Revivido (Spain)	&quot;Ernte der Sonne&quot; bietet Ihnen einen informativen und zugleich unterhaltsamen Einblick in die Welt Vincent van Goghs. Die einfache Handhabung und die übersichtliche Struktur des Programms führen Sie direkt in das Atelier des Malers.
Crayon Factory, The (USA)	Willkommen in der farbigsten Welt, die sich ein Kind ausdenken kann... Die Malstiftfabrik bietet ein interaktives Umfeld für Kinder zum Spielen und Lernen. Jeder Besuch in der Malstiftfabrik ist eine neue, spannende Erfahrung voller Aktivitäten. Sie machen nicht nur eine Menge Spaß, sondern geben auch zahlreiche Lernimpulse.
Creature Shock (Europe) (Disc 1)	Im Jahr 2123 wird die UNS Amazon als Teil einer Explorationsflotte zu verschiedenen Planeten geschickt, um neue lebensfähige Siedlungsorte zu bestimmen, da die Erde durch menschliche Aktivitäten zerstört wird. Auf dem Weg zum Saturn wird der Amazonas von einem massiven Außerirdischen gefangen genommen, der einem großen Asteroiden ähnelt. Der Protagonist, Commander Jason Barr, wird geschickt, um den Vorfall zu untersuchen.
Dark Castle (USA, Europe)	Le joueur contrôle Duncan, un paladin, qui doit traverser un château et récupérer des clefs et divers objets afin de pouvoir affronter un chevalier noir, gardien de ce donjon. Après avoir parcouru les ailes du château, Duncan peut se rendre invincible grâce à un bouclier magique touché par la foudre et lancer des boules de feu, pouvoirs qui lui permettent d'affronter le Chevalier noir.
Defender of the Crown (USA, Europe)	In Defender of the Crown spielen Sie einen von vier sächsischen Rittern im mittelalterlichen England, zu einer Zeit, in der das Land von Unruhen heimgesucht wird, weil der König gestorben ist und seine Krone geraubt wurde. Die Sachsen und die Normannen beschuldigen sich gegenseitig und kämpfen um die Kontrolle über England. Nach einer kurzen Einführung durch Robin von Locksley selbst beginnen Sie das Spiel mit einer einzigen Burg und 10 Soldaten unter Ihrem Befehl. Dann müssen Sie Ihre Armee aufbauen, weitere Gebiete unter Ihre Kontrolle bringen und gegen die drei normannischen Fürsten, aber manchmal auch gegen Ihre sächsischen Freunde kämpfen. Das Spiel hat viele verschiedene Stile: Du kannst dich auf einen Ritterturnier einlassen, bei dem du deinen Gegner mit einer Lanze vom Pferd stoßen musst, du kannst eine Burg plündern gehen, um Beute zu machen, oder du kannst ein anderes Gebiet/eine andere Burg angreifen.
Destination Great Britain - Central and Northern England (Canada)	Erkunden Sie brütende Moore, elegante Gärten und Burgfestungen im Herzen Englands. Drehen Sie eine Runde durch die Universitätsstädte Cambridge und Oxford. Lassen Sie sich von unseren Fotojournalisten über Stock und Stein zu einigen der bestgehüteten Geheimnisse Englands führen! Destination Great Britain ist eine multimediale Odyssee, festgehalten in Postkarten, Schnappschüssen, persönlichen Kommentaren und über 20 Minuten Video.
Dimo's Quest (USA)	Um Prinzessin Dori heiraten zu können, muss Dimo, der Frosch, alle Süßigkeiten sammeln, die ihr Vater, König Grünfuß, im ganzen Königreich haben möchte! Das bedeutet über 50 Level; also hilf Dimo bei seiner Suche in diesem niedlichen Puzzlespiel...
Do You Remember the '60s (UK)	Ok Cool Cats... Wie gut erinnern Sie sich an die 60er? Hier ist der Ort, um es herauszufinden. Hängen Sie mit all den Movers and Shakers ab, während Sie die heißesten Geschichten aus diesen groovigen Jahren 1960-1964 noch einmal erleben! Es wird Zeit diee kleinen grauen Zellen arbeiten zu lassen, also Ready, Steady, Go!
Domino (Netherlands)	Domino ist eine digitale Umsetzung des klassischen Legespiels Domino. Jede rechteckige Kachel hat an beiden Längsenden eine Reihe von Punkten. Abwechselnd legen die Spieler eines ihrer Plättchen auf den Tisch. Die Fliesen müssen an gleichmäßig nummerierten Kanten verbunden sein. Der erste Spieler, der alle seine Spielsteine ​​verliert, gewinnt das Spiel. Wenn der Spieler keines seiner Plättchen platzieren kann, muss er passen.
Dragon's Lair (USA)	In diesem Spiel, das sich wie ein echter interaktiver Zeichentrickfilm präsentiert, bei dem der Humor im Vordergrund steht, spielen Sie einen eher lächerlichen Pseudoritter, der eine charmante junge Dame retten muss. Das Gameplay stellt Ihre Reflexe auf die Probe: Sie müssen den richtigen Zug zur richtigen Zeit ausführen. Die Messlatte für den Schwierigkeitsgrad liegt daher sehr hoch: Sie müssen sich vor allem mit Geduld wappnen ... Die große Stärke dieser Software bleibt jedoch ihre bemerkenswerte Grafikqualität, die auf keinem anderen Medium erreicht wird.
Dragon's Lair II - Time Warp (USA)	Dragon's Lair, zweites Teil des Namens, dieses Mal exklusiv auf CD-i veröffentlicht. Wieder einmal hatte Prinzessin Daphne den guten Geschmack, sich (auf jeden Fall) entführen zu lassen. Und raten Sie mal, wer darin ist? Unser haariger Held Dirk, der sein Comeback für eine kleine Raum-Zeit-Kreuzfahrt feiert, um seinem Erzfeind, dem Zauberer Mordoc, endgültig in den Hintern zu treten! Das Spielsystem bleibt das gleiche wie beim ersten Werk, daher sollten impulsive Leute davon Abstand nehmen...
Drug Wars (Europe)	Drug Wars ist ein weiterer in der langen Reihe traditioneller Arcade-Conversion-Shooter von American Laser Games. Es ist ein unkompliziertes Point-and-Click-Spiel, in dem Sie gegen die übliche Bande nicht so gesetzestreuer Bürger in einer typischen Kleinstadt kämpfen.
Earth Command (USA)	Earth Command ist ein strategisches Simulationsspiel, das sich auf die ökologischen und sozialen Bedrohungen unseres Planeten konzentriert. Der Spieler schlüpft in die Rolle des Leiters eines speziellen Kommandopostens der Vereinten Nationen im Weltraum. Sie haben die volle Kontrolle über die Zuweisung von Budgets und Steuern, die Entsendung von Nothilfe, den Erlass von Notstandsgesetzen und andere Maßnahmen von globalem Interesse. Sie müssen sowohl natürliche als auch soziale Katastrophen bekämpfen. Das Spiel wird auf einer Weltkarte in Draufsicht dargestellt. Wenn eine Situation eintritt, wird sie mit Full-Motion-Videos begleitet. Das Spiel deckt 500 mögliche Notfälle in 130 verschiedenen Ländern ab und enthält echtes Videomaterial, unter anderem von CNN, Greenpeace und dem US-Außenministerium.
Earth Rhythms (USA)	Entdecken Sie eine faszinierende und kraftvolle Welt, die sich bis in die Ferne dieser Erde erstreckt. Dieses Album bietet lebendige, fröhliche und rhythmische Musik aus der Welt, begleitet von atemberaubenden Naturlandschaften. Entspannen Sie sich für den sanften Klang der Natur und genießen Sie eine Sammlung von atemberaubenden und inspirierenden Bildern.
Effacer (USA)	Spielen Sie das klassische &quot;Hangman&quot; im CD-i Stil! Effacer heißt Sie in der Einöde von Urgrik willkommen, wo Sie sich bemühen müssen, Wörter und Rätsel zu buchstabieren und zu entschlüsseln. Aber Vorsicht vor den Aliens! Sie vermischen Verbformen, verlegen Modifikatoren, benutzen doppelte Verneinungen, versuchen zu viele Wortspiele, engagieren sich mit schlechter Schreibkunst und trennen Wörter rücksichtslos. Außerdem sind sie hässlich.
Escape from CyberCity (USA, Europe)	Die Erde wird angegriffen. Die Kräfte des bösen Wächters haben die Kontrolle. Nur wenige leisten weiterhin Widerstand und nur Sie können helfen. Ihre Mission ist es, die Gefahren von CyberCity zu überleben, sich zum Zug durchzukämpfen und den Planeten des Wächters zu zerstören. Vorsicht: Die Dinge sind nicht so, wie sie scheinen! Escape From CyberCity ist das erste interaktive CD-Action-Adventure mit vollständiger Cel-Animation, das dem Spieler das Gefühl gibt, in einem schnellen Actionfilm mitzuspielen. Diese wunderschön animierte Produktion verfügt über einen dynamischen, eindrucksvollen Soundtrack und ein vollständig interaktives Spiel.
Face Kitchen (Europe)	Uby der französische Koch hat er eine wunderbare Küche, in der er Hunderte von Funktionen lagert, um seine Gesichter zu kochen. Es gibt Augen und Ohren in Schränken, Nasen im Kühlschrank, Münder im Gefrierschrank und Hüte unter der Spüle. Mit Hilfe Ihrer Fantasie mischt Uby Zutaten in seine Schüssel, um die verrücktesten und lustigsten Gesichter zu schaffen, die Sie sich vorstellen können.
Family Games I (Europe)	Hier ist sie! Die Spielesammlung für die ganze Familie. Jeder wird gebannt vor dem Bildschirm sitzen! Wenn Ihr bereit seid, kann es losgehen - Action und Abenteuer, knifflige Aufgaben und beste Unterhaltung. Zehn großartige Spiele stehen zur Auswahl.
Family Games II - Junkfood Jive (Europe)	Wenn du, wie eine Fliege, gern zwischen schmutzigen Essensresten umherfliegst, Dich gerne über die Rechnung streitest, die eigene Pizza belegst, oder Meisterwerke auf Dein Set (Platzdeckchen) malen willst, wirst Du Dich hier in diesem Spiel ganz wie &quot;zu Hause&quot; fühlen!
Flashback (USA)	Die Geschichte beginnt im Jahr 2042, als Conrad B. Hart von einer Verschwörung erfährt, die mit der Existenz feindlich gesinnter Außerirdischer in der Bevölkerung in Verbindung steht. Die Aliens entführen ihn, doch Hart gelingt es, zu fliehen. Er wird jedoch schnell eingeholt und landet inmitten des Dschungels auf dem Saturnmond Titan. Der Spieler muss den Gefahren des umgebenden Dschungels trotzen und die bestehende Verschwörung vereiteln.
Flintstones-Jetsons Timewarp (USA)	Stell Dir eine Zeitmaschine vor, die Fred Feuerstein in die Zukunft und George Jetson in die Vergangenheit versetzt. Schwupps... und Du bist mitten in einem originellen Zeichentrick-Abenteuer gelandet! Fred und George sind von allen möglichen witzigen Wesen und Maschinen aus anderen Welten umgeben. Du kannst nun wählen - und viele Überraschungen mit Deinen Lieblings-Cartoon-Figuren erleben!
Geants du Jazz, Les (France)	Le grand beat de Basie, le bebop de Charlie Parker, l'impertinence de Sarah Vaughan, le blues de Billie Holiday, le cool de Miles Davis, le swing de Stan Getz. Tous ces géants du jazz ont eu un impact monumental sur le monde de la musique et sur le monde lui-même. Découvrez dix-neuf chansons formidables dans ce disque entièrement interactif, où la musique remplit l'air et où la vie de ces géants du jazz est à portée de main. Les notes de l'artiste offrent une biographie illustrée de chaque interprète. Les notes de pochette offrent des informations sur les chansons, la compétition, les musiciens, les anecdotes des sessions et des conseils techniques.
